ticker,event,tournament,entry_ts,exit_ts,entry,exit,contracts,spread,reason,gross,fees,net
KXATPCHALLENGERMATCH-26JUL21HOLJOH-JOH,KXATPCHALLENGERMATCH-26JUL21HOLJOH,Challenger,1784681400,1784682300,54.0,31.0,10,2.000000000000007,stop,-2.3000000000000003,0.32999999999999996,-2.6300000000000003
KXATPCHALLENGERMATCH-26JUL22BARARN-BAR,KXATPCHALLENGERMATCH-26JUL22BARARN,Challenger,1784683680,1784722980,65.0,98.0,8,2.0,target,2.64,0.15,2.49
KXATPCHALLENGERMATCH-26JUL22BAXINC-INC,KXATPCHALLENGERMATCH-26JUL22BAXINC,Challenger,1784710140,1784738700,61.0,93.0,9,1.0,target,2.88,0.2,2.6799999999999997
KXWTAMATCH-26JUL23AVAPUT-PUT,KXWTAMATCH-26JUL23AVAPUT,WTA,1784723160,1784822460,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL23NAVHAL-NAV,KXATPMATCH-26JUL23NAVHAL,ATP,1784733120,1784800560,66.0,39.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL21TABTOR-TOR,KXATPMATCH-26JUL21TABTOR,ATP,1784741160,1784743200,62.0,97.0,8,1.0,target,2.8,0.16,2.6399999999999997
KXWTAMATCH-26JUL22BONNOH-NOH,KXWTAMATCH-26JUL22BONNOH,WTA,1784745780,1784746200,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL22BROZHA-ZHA,KXATPCHALLENGERMATCH-26JUL22BROZHA,Challenger,1784749260,1784750340,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL22KOKWAL-WAL,KXATPCHALLENGERMATCH-26JUL22KOKWAL,Challenger,1784754240,1784754600,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL22KOKWAL-WAL,KXATPCHALLENGERMATCH-26JUL22KOKWAL,Challenger,1784756040,1784756160,85.0,98.0,6,1.0,target,0.78,0.06999999999999999,0.7100000000000001
KXATPCHALLENGERMATCH-26JUL23SQURON-SQU,KXATPCHALLENGERMATCH-26JUL23SQURON,Challenger,1784760540,1784814960,66.0,98.0,8,3.0,target,2.56,0.15,2.41
KXATPCHALLENGERMATCH-26JUL23ALCDIE-DIE,KXATPCHALLENGERMATCH-26JUL23ALCDIE,Challenger,1784800620,1784803620,63.0,94.0,8,1.0,target,2.48,0.18000000000000002,2.3
KXWTAMATCH-26JUL22BARTAR-TAR,KXWTAMATCH-26JUL22BARTAR,WTA,1784803680,1784804220,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPCHALLENGERMATCH-26JUL23EREPAL-PAL,KXATPCHALLENGERMATCH-26JUL23EREPAL,Challenger,1784804340,1784806020,78.0,93.0,7,1.0,target,1.05,0.13,0.92
KXATPMATCH-26JUL23HANBAE-HAN,KXATPMATCH-26JUL23HANBAE,ATP,1784806140,1784807400,66.0,93.0,8,1.0,target,2.16,0.17,1.9900000000000002
KXATPCHALLENGERMATCH-26JUL23EREPAL-PAL,KXATPCHALLENGERMATCH-26JUL23EREPAL,Challenger,1784807460,1784809380,53.0,31.0,10,1.0,stop,-2.2,0.32999999999999996,-2.5300000000000002
KXATPCHALLENGERMATCH-26JUL23KUZVIR-VIR,KXATPCHALLENGERMATCH-26JUL23KUZVIR,Challenger,1784809440,1784819700,68.0,98.0,8,2.0,target,2.4,0.15,2.25
KXATPMATCH-26JUL24HANHAL-HAN,KXATPMATCH-26JUL24HANHAL,ATP,1784816040,1784891400,65.0,38.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL23MAYBRU-MAY,KXATPCHALLENGERMATCH-26JUL23MAYBRU,Challenger,1784820540,1784822880,61.0,94.0,9,1.0,target,2.97,0.19,2.7800000000000002
KXATPCHALLENGERMATCH-26JUL23FEABOY-FEA,KXATPCHALLENGERMATCH-26JUL23FEABOY,Challenger,1784821380,1784824020,76.0,98.0,7,1.0,target,1.54,0.09999999999999999,1.44
KXWTAMATCH-26JUL23AVAPUT-PUT,KXWTAMATCH-26JUL23AVAPUT,WTA,1784824080,1784826420,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL23PASMAR-MAR,KXATPCHALLENGERMATCH-26JUL23PASMAR,Challenger,1784828040,1784829360,77.0,45.0,7,3.0,stop,-2.24,0.22,-2.4600000000000004
KXATPCHALLENGERMATCH-26JUL23WOLWON-WON,KXATPCHALLENGERMATCH-26JUL23WOLWON,Challenger,1784828700,1784836080,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL23MOCCHA-MOC,KXATPCHALLENGERMATCH-26JUL23MOCCHA,Challenger,1784830620,1784835060,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL23GOJSUR-SUR,KXATPCHALLENGERMATCH-26JUL23GOJSUR,Challenger,1784831520,1784834460,65.0,94.0,8,1.0,target,2.32,0.17,2.15
KXATPCHALLENGERMATCH-26JUL23MOCCHA-MOC,KXATPCHALLENGERMATCH-26JUL23MOCCHA,Challenger,1784836140,1784837040,74.0,100.0,7,1.0,settlement,1.82,0.1,1.72
KXATPCHALLENGERMATCH-26JUL23MONSHI-SHI,KXATPCHALLENGERMATCH-26JUL23MONSHI,Challenger,1784841180,1784843100,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL24INCSMI-SMI,KXATPCHALLENGERMATCH-26JUL24INCSMI,Challenger,1784845440,1784890620,67.0,39.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL23HOLDRA-HOL,KXATPCHALLENGERMATCH-26JUL23HOLDRA,Challenger,1784848920,1784849700,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL24HENSEY-SEY,KXATPCHALLENGERMATCH-26JUL24HENSEY,Challenger,1784848980,1784896380,69.0,98.0,7,3.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL23HOLDRA-HOL,KXATPCHALLENGERMATCH-26JUL23HOLDRA,Challenger,1784853360,1784853900,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL24SQUVIR-VIR,KXATPCHALLENGERMATCH-26JUL24SQUVIR,Challenger,1784862780,1784908980,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXATPCHALLENGERMATCH-26JUL24ONCGEN-ONC,KXATPCHALLENGERMATCH-26JUL24ONCGEN,Challenger,1784892540,1784894340,72.0,33.0,7,1.0,stop,-2.73,0.21000000000000002,-2.94
KXATPCHALLENGERMATCH-26JUL24INCSMI-SMI,KXATPCHALLENGERMATCH-26JUL24INCSMI,Challenger,1784893500,1784894340,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL24MARERE-MAR,KXATPCHALLENGERMATCH-26JUL24MARERE,Challenger,1784894520,1784896200,70.0,94.0,7,1.0,target,1.68,0.14,1.54
KXATPCHALLENGERMATCH-26JUL24KASBAR-KAS,KXATPCHALLENGERMATCH-26JUL24KASBAR,Challenger,1784896920,1784899020,64.0,37.0,8,2.0,stop,-2.16,0.27,-2.43
KXWTAMATCH-26JUL24BOUVAL-VAL,KXWTAMATCH-26JUL24BOUVAL,WTA,1784897100,1784898120,68.0,29.0,8,2.0,stop,-3.12,0.25,-3.37
KXWTAMATCH-26JUL24BOUVAL-VAL,KXWTAMATCH-26JUL24BOUVAL,WTA,1784899320,1784899620,82.0,43.0,6,1.0,stop,-2.34,0.18,-2.52
KXATPCHALLENGERMATCH-26JUL24SURMAR-SUR,KXATPCHALLENGERMATCH-26JUL24SURMAR,Challenger,1784900460,1784926860,61.0,36.0,9,2.000000000000007,stop,-2.25,0.3,-2.55
KXWTAMATCH-26JUL24TAGBEJ-TAG,KXWTAMATCH-26JUL24TAGBEJ,WTA,1784903580,1784906760,63.0,94.0,8,1.0,target,2.48,0.18000000000000002,2.3
KXWTAMATCH-26JUL25AVABON-BON,KXWTAMATCH-26JUL25AVABON,WTA,1784904180,1784983260,62.0,36.0,8,2.0,stop,-2.08,0.27,-2.35
KXATPCHALLENGERMATCH-26JUL24MORCRA-MOR,KXATPCHALLENGERMATCH-26JUL24MORCRA,Challenger,1784906880,1784908440,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXWTAMATCH-26JUL24KORKAL-KOR,KXWTAMATCH-26JUL24KORKAL,WTA,1784908800,1784909100,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL24ZHEWAL-WAL,KXATPCHALLENGERMATCH-26JUL24ZHEWAL,Challenger,1784909880,1784914020,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL25VANGAS-VAN,KXATPMATCH-26JUL25VANGAS,ATP,1784911500,1785003420,62.0,95.0,8,3.0,target,2.64,0.17,2.47
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784915340,1784915820,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL24FEAWOL-WOL,KXATPCHALLENGERMATCH-26JUL24FEAWOL,Challenger,1784922720,1784922960,75.0,44.0,7,1.0,stop,-2.17,0.23,-2.4
KXATPMATCH-26JUL25BLODAR-DAR,KXATPMATCH-26JUL25BLODAR,ATP,1784931600,1785008220,63.0,37.0,8,2.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL24SURMAR-SUR,KXATPCHALLENGERMATCH-26JUL24SURMAR,Challenger,1784932260,1784933640,56.00000000000001,100.0,9,1.0,settlement,3.9599999999999995,0.16,3.7999999999999994
KXATPCHALLENGERMATCH-26JUL24DRACHI-DRA,KXATPCHALLENGERMATCH-26JUL24DRACHI,Challenger,1784935020,1784935740,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL25KASVIR-VIR,KXATPCHALLENGERMATCH-26JUL25KASVIR,Challenger,1784935860,1784985420,63.0,95.0,8,3.0,target,2.56,0.17,2.39
KXATPCHALLENGERMATCH-26JUL25FEAZHE-ZHE,KXATPCHALLENGERMATCH-26JUL25FEAZHE,Challenger,1784983500,1785003240,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL25SEYDIE-SEY,KXATPCHALLENGERMATCH-26JUL25SEYDIE,Challenger,1784985480,1784986320,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL25SEYDIE-SEY,KXATPCHALLENGERMATCH-26JUL25SEYDIE,Challenger,1784987280,1784989200,70.0,94.0,7,3.000000000000007,target,1.68,0.14,1.54
KXWTAMATCH-26JUL25AVABON-BON,KXWTAMATCH-26JUL25AVABON,WTA,1784989260,1784990160,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXWTAMATCH-26JUL25TAGKRE-TAG,KXWTAMATCH-26JUL25TAGKRE,WTA,1784993820,1784994540,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXWTAMATCH-26JUL25NGOLEP-LEP,KXWTAMATCH-26JUL25NGOLEP,WTA,1784996220,1785000420,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL25MARCRA-MAR,KXATPCHALLENGERMATCH-26JUL25MARCRA,Challenger,1785002940,1785006180,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL25BROSAM-SAM,KXATPCHALLENGERMATCH-26JUL25BROSAM,Challenger,1785003660,1785007800,67.0,98.0,8,1.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUL25MARCRA-MAR,KXATPCHALLENGERMATCH-26JUL25MARCRA,Challenger,1785007260,1785008040,71.0,42.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPMATCH-26JUL25SVAYME-SVA,KXATPMATCH-26JUL25SVAYME,ATP,1785009180,1785011820,72.0,98.0,7,1.0,target,1.82,0.11,1.71
KXATPMATCH-26JUL25OCOMAR-MAR,KXATPMATCH-26JUL25OCOMAR,ATP,1785010440,1785010920,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPMATCH-26JUL25MCDBUT-BUT,KXATPMATCH-26JUL25MCDBUT,ATP,1785010620,1785012120,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPMATCH-26JUL25BLODAR-DAR,KXATPMATCH-26JUL25BLODAR,ATP,1785011940,1785015540,58.99999999999999,0.0,9,1.0,settlement,-5.31,0.16,-5.47
KXATPMATCH-26JUL25OCOMAR-MAR,KXATPMATCH-26JUL25OCOMAR,ATP,1785013200,1785013380,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL26VUKBOL-VUK,KXATPMATCH-26JUL26VUKBOL,ATP,1785015420,1785077160,64.0,95.0,8,2.0,target,2.48,0.16,2.32
KXWTAMATCH-26JUL25LEASMI-SMI,KXWTAMATCH-26JUL25LEASMI,WTA,1785019380,1785021240,49.0,93.0,11,3.000000000000007,target,4.84,0.26,4.58
KXATPCHALLENGERMATCH-26JUL26MARPAV-PAV,KXATPCHALLENGERMATCH-26JUL26MARPAV,Challenger,1785022440,1785089040,67.0,98.0,8,2.0,target,2.48,0.15,2.33
KXWTAMATCH-26JUL25DREPAY-DRE,KXWTAMATCH-26JUL25DREPAY,WTA,1785027060,1785029340,72.0,98.0,7,1.0,target,1.82,0.11,1.71
KXATPMATCH-26JUL25ALVAWIN-ALVA,KXATPMATCH-26JUL25ALVAWIN,ATP,1785030720,1785034500,66.0,39.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL25MAGJOH-JOH,KXATPMATCH-26JUL25MAGJOH,ATP,1785030840,1785032280,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL25TOBTOM-TOB,KXATPMATCH-26JUL25TOBTOM,ATP,1785032520,1785033300,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPMATCH-26JUL25MEJHER-HER,KXATPMATCH-26JUL25MEJHER,ATP,1785038460,1785040980,58.99999999999999,93.0,9,1.0,target,3.0600000000000005,0.21000000000000002,2.8500000000000005
KXATPCHALLENGERMATCH-26JUL26MICFEA-MIC,KXATPCHALLENGERMATCH-26JUL26MICFEA,Challenger,1785044400,1785090660,67.0,94.0,8,2.0,target,2.16,0.17,1.9900000000000002
KXATPCHALLENGERMATCH-26JUL26DRASAM-SAM,KXATPCHALLENGERMATCH-26JUL26DRASAM,Challenger,1785046020,1785090120,67.0,98.0,8,1.0,target,2.48,0.15,2.33
KXATPMATCH-26JUL26DAMSHE-SHE,KXATPMATCH-26JUL26DAMSHE,ATP,1785077220,1785078180,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL26HERMAG-MAG,KXATPMATCH-26JUL26HERMAG,ATP,1785078300,1785123600,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL26SVAHEW-SVA,KXATPMATCH-26JUL26SVAHEW,ATP,1785090060,1785090480,71.0,42.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUL26KASSMI-SMI,KXWTAMATCH-26JUL26KASSMI,WTA,1785094080,1785094560,67.0,39.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL26MCDSVA-SVA,KXATPMATCH-26JUL26MCDSVA,ATP,1785095100,1785097200,72.0,98.0,7,1.0,target,1.82,0.11,1.71
KXATPCHALLENGERMATCH-26JUL27POLKOV-POL,KXATPCHALLENGERMATCH-26JUL27POLKOV,Challenger,1785099900,1785146700,64.0,94.0,8,3.0,target,2.4,0.17,2.23
KXATPCHALLENGERMATCH-26JUL27GOMBER-GOM,KXATPCHALLENGERMATCH-26JUL27GOMBER,Challenger,1785106560,1785156060,70.0,98.0,7,3.0,target,1.9600000000000002,0.12,1.8400000000000003
KXWTAMATCH-26JUL26PRODRE-DRE,KXWTAMATCH-26JUL26PRODRE,WTA,1785113940,1785114720,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUL26LIUKOZ-LIU,KXWTAMATCH-26JUL26LIUKOZ,WTA,1785114960,1785121020,65.0,98.0,8,1.0,target,2.64,0.15,2.49
KXATPCHALLENGERMATCH-26JUL26BITYIL-YIL,KXATPCHALLENGERMATCH-26JUL26BITYIL,Challenger,1785139620,1785140040,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL27LAPIE-PIE,KXATPCHALLENGERMATCH-26JUL27LAPIE,Challenger,1785142980,1785149640,70.0,98.0,7,2.0,target,1.9600000000000002,0.12,1.8400000000000003
KXATPCHALLENGERMATCH-26JUL27SAKMAR-SAK,KXATPCHALLENGERMATCH-26JUL27SAKMAR,Challenger,1785146040,1785150840,58.99999999999999,98.0,9,1.0,target,3.5100000000000007,0.18,3.3300000000000005
KXATPCHALLENGERMATCH-26JUL27BASNAK-NAK,KXATPCHALLENGERMATCH-26JUL27BASNAK,Challenger,1785147600,1785147960,61.0,93.0,9,1.0,target,2.88,0.2,2.6799999999999997
KXATPCHALLENGERMATCH-26JUL27VARFOR-VAR,KXATPCHALLENGERMATCH-26JUL27VARFOR,Challenger,1785148260,1785150240,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL27VARFOR-VAR,KXATPCHALLENGERMATCH-26JUL27VARFOR,Challenger,1785151440,1785153840,68.0,40.0,8,3.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL27TOPABO-TOP,KXATPCHALLENGERMATCH-26JUL27TOPABO,Challenger,1785153240,1785156600,61.0,98.0,9,1.0,target,3.33,0.16999999999999998,3.16
KXATPCHALLENGERMATCH-26JUL27MCKTOK-TOK,KXATPCHALLENGERMATCH-26JUL27MCKTOK,Challenger,1785153420,1785155340,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL27BRASUL-SUL,KXATPCHALLENGERMATCH-26JUL27BRASUL,Challenger,1785156060,1785162420,62.0,36.0,8,2.0,stop,-2.08,0.27,-2.35
KXATPCHALLENGERMATCH-26JUL27RINPRA-PRA,KXATPCHALLENGERMATCH-26JUL27RINPRA,Challenger,1785156720,1785163980,67.0,94.0,8,1.0,target,2.16,0.17,1.9900000000000002
