n,resid,se,t,p,edge_c,net_c,net_se,net_mid_c,spread,fee_c,cell,bh_pass
88,0.05676136363636363,0.042785478578591433,1.3266501981998469,0.18462442227674103,5.676136363636363,1.0340909090909092,4.3157281086200285,3.846590909090909,5.738636363636363,1.8295454545454546,WTA|any|winrate_diff<=0.0,False
93,0.05623655913978494,0.04182899579995771,1.3444396181235074,0.17880626976172742,5.623655913978494,1.032258064516129,4.21199148619522,3.795698924731183,5.634408602150538,1.8279569892473118,WTA|any|winrate_diff<=0.25,False
105,0.026142857142857145,0.03918440817545547,0.6671749902613725,0.5046603642133616,2.6142857142857143,-1.9523809523809523,3.935314448443527,0.7857142857142857,5.571428571428571,1.8285714285714285,WTA|any|winrate_diff<=0.5,False
99,0.03631313131313131,0.04019340905176833,0.9034598500057733,0.3662818879494114,3.631313131313131,-1.0,4.0433132177650055,1.792929292929293,5.686868686868687,1.8383838383838385,WTA|any|rest_diff_days>=-3.0,False
94,0.038085106382978705,0.0409863313159565,0.9292148177251398,0.35277776974861963,3.8085106382978706,-0.8404255319148937,4.120477546036039,1.9680851063829787,5.723404255319149,1.8404255319148937,WTA|any|rest_diff_days>=-1.0,False
56,0.05419642857142857,0.05117194353317933,1.0591043612851678,0.2895522539702453,5.419642857142857,0.6964285714285714,5.156632322644906,3.5982142857142856,5.910714285714286,1.8214285714285714,WTA|any|rest_diff_days>=0.0,False
56,-0.02812500000000001,0.054390597106222585,-0.5170930546151764,0.6050912017484429,-2.812500000000001,-7.0,5.436050896620574,-4.616071428571429,4.839285714285714,1.8035714285714286,WTA|any|rest_diff_days<=0.0,False
100,-0.006450000000000006,0.040603110730707576,-0.1588548237788579,0.8737832540336754,-0.6450000000000006,-5.11,4.072397725213395,-2.455,5.37,1.81,WTA|any|rest_diff_days<=1.0,False
107,0.0122429906542056,0.03886993862318515,0.3149732437936729,0.7527819690132056,1.2242990654205599,-3.2523364485981308,3.8962042997417408,-0.5794392523364486,5.401869158878505,1.8037383177570094,WTA|any|rest_diff_days<=3.0,False
202,0.033242574257425724,0.028364183366195575,1.1719912337417835,0.24120057569745512,3.3242574257425725,-0.48514851485148514,2.84094063361045,1.566831683168317,4.143564356435643,1.7574257425742574,WTA|any|workload_diff>=-2.0,False
191,0.03672774869109945,0.028982957831561584,1.2672187878320693,0.20507706968570694,3.6727748691099453,-0.09947643979057591,2.9017393418873665,1.918848167539267,4.0680628272251305,1.7539267015706805,WTA|any|workload_diff>=-1.0,False
176,0.03281249999999998,0.030188602397122632,1.0869168293503855,0.2770735679873444,3.2812499999999982,-0.3977272727272727,3.022524526937475,1.5198863636363635,3.8806818181818183,1.7613636363636365,WTA|any|workload_diff>=0.0,False
172,0.04645348837209301,0.03070413658445406,1.512939087028849,0.13029513216228272,4.645348837209301,0.8546511627906976,3.0725251716138846,2.872093023255814,4.058139534883721,1.7732558139534884,WTA|any|workload_diff<=0.0,False
188,0.05242021276595742,0.029287667846033472,1.7898390900065082,0.07347978304870373,5.242021276595742,1.4308510638297873,2.933276373223454,3.481382978723404,4.1436170212765955,1.7606382978723405,WTA|any|workload_diff<=1.0,False
200,0.042549999999999984,0.028476186604206467,1.4942309724053624,0.13511525989717343,4.254999999999998,0.42,2.8536088409390357,2.485,4.17,1.77,WTA|any|workload_diff<=2.0,False
200,0.03227499999999998,0.028124784700460127,1.1475643402693123,0.2511484579064809,3.227499999999998,-0.56,2.818198576410187,1.4725,4.105,1.755,WTA|any|experience_diff>=-3.0,False
184,0.03961956521739128,0.029838189866842366,1.3278139657331711,0.18423957210842445,3.961956521739128,0.16847826086956538,2.98611748517089,2.2010869565217392,4.108695652173913,1.7608695652173914,WTA|any|experience_diff>=-1.0,False
158,0.039145569620253146,0.03175718012599506,1.2326525675436237,0.21770541548013433,3.9145569620253147,0.3291139240506329,3.1827667643453625,2.161392405063291,3.740506329113924,1.7531645569620253,WTA|any|experience_diff>=0.0,False
43,-6.454785026890445e-18,0.05929915523629868,-1.0885121383549305e-16,1.0,-6.454785026890445e-16,-4.0,5.95274860437125,-1.744186046511628,4.651162790697675,1.744186046511628,WTA|any|experience_diff>=1.0,False
49,0.038265306122448974,0.05897104368061317,0.6488829726279502,0.5164140214000612,3.8265306122448974,-0.673469387755102,5.892055339037817,2.0510204081632653,5.36734693877551,1.7755102040816326,WTA|any|experience_diff<=-1.0,False
164,0.049146341463414615,0.03164153891925919,1.5532222243937954,0.12037005359972675,4.914634146341461,1.1646341463414633,3.1667139149644883,3.152439024390244,3.9878048780487805,1.7621951219512195,WTA|any|experience_diff<=0.0,False
182,0.04771978021978019,0.03021206326260134,1.5794942505251257,0.1142227342436577,4.771978021978019,0.978021978021978,3.028530436161025,3.008241758241758,4.093406593406593,1.7637362637362637,WTA|any|experience_diff<=1.0,False
197,0.042461928934010136,0.0287844807461597,1.4751674455574544,0.14016753134135507,4.246192893401013,0.4517766497461929,2.88434652587665,2.479695431472081,4.096446700507614,1.766497461928934,WTA|any|experience_diff<=3.0,False
92,0.016956521739130415,0.04176906202029558,0.4059588824592528,0.684772812250591,1.6956521739130415,-2.7717391304347827,4.18632860293263,-0.10869565217391304,5.413043478260869,1.8043478260869565,WTA|any|own_rest_days<=1.0,False
97,0.012061855670103087,0.04083645093233928,0.2953698324589476,0.767711376002449,1.2061855670103088,-3.2783505154639174,4.096944377980149,-0.5979381443298969,5.443298969072165,1.8041237113402062,WTA|any|own_rest_days<=2.0,False
104,0.010432692307692299,0.03982253332783563,0.26197962399343216,0.7933371514023164,1.04326923076923,-3.4134615384615383,3.994152058677133,-0.7451923076923077,5.413461538461538,1.7884615384615385,WTA|any|own_rest_days<=3.0,False
109,0.022844036697247695,0.039342917192938455,0.5806391169526164,0.561483702862505,2.2844036697247696,-2.146788990825688,3.946460964383604,0.48623853211009177,5.3577981651376145,1.798165137614679,WTA|any|own_rest_days<=5.0,False
112,0.02785714285714285,0.038397335197226996,0.7254967750771063,0.46814732259231095,2.785714285714285,-1.669642857142857,3.850474832258656,0.9910714285714286,5.410714285714286,1.7946428571428572,WTA|any|own_rest_days<=7.0,False
112,0.02785714285714285,0.038397335197226996,0.7254967750771063,0.46814732259231095,2.785714285714285,-1.669642857142857,3.850474832258656,0.9910714285714286,5.410714285714286,1.7946428571428572,WTA|any|own_matches_7d>=1.0,False
57,-0.017192982456140354,0.05807358264845448,-0.29605513681181356,0.7671879745615497,-1.7192982456140353,-6.052631578947368,5.850980523862756,-3.5789473684210527,4.982456140350878,1.8596491228070176,WTA|any|own_matches_7d>=2.0,False
150,0.06026666666666666,0.031504865810285346,1.9129320222970605,0.05575675546166181,6.026666666666666,2.4266666666666667,3.142625281742429,4.306666666666667,3.8,1.72,WTA|any|own_matches_7d<=1.0,False
187,0.053636363636363614,0.029126358425387192,1.8415059944333085,0.06554744295477555,5.3636363636363615,1.6898395721925135,2.909923708873908,3.609625668449198,3.8823529411764706,1.7540106951871657,WTA|any|own_matches_7d<=2.0,False
200,0.03829999999999998,0.028220449479840343,1.3571718631682355,0.17472660875351442,3.829999999999998,0.06,2.824734967778562,2.075,4.07,1.755,WTA|any|own_matches_7d<=3.0,False
205,0.0433170731707317,0.027988859226479933,1.5476541155257202,0.12170559489828237,4.33170731707317,0.526829268292683,2.803526091742918,2.575609756097561,4.136585365853659,1.7560975609756098,WTA|any|own_matches_7d<=4.0,False
165,0.021575757575757564,0.031959902066451995,0.675088350737014,0.49961963435757717,2.1575757575757564,-1.6666666666666667,3.2071766039475595,0.3696969696969697,4.121212121212121,1.7878787878787878,WTA|any|round_ordinal>=2.0,False
85,-0.021705882352941182,0.04638285694473312,-0.467972086730331,0.6398045512058692,-2.1705882352941184,-6.658823529411765,4.652235176813998,-4.017647058823529,5.305882352941176,1.8470588235294119,WTA|any|round_ordinal>=4.0,False
93,0.07467741935483871,0.04031199954671677,1.8524861131806807,0.06395604984818126,7.467741935483871,4.483870967741935,4.014280635305267,5.790322580645161,2.6129032258064515,1.6774193548387097,WTA|any|round_ordinal<=2.0,False
168,0.07157738095238095,0.03012760204492651,2.3758074355086145,0.01751059842653424,7.157738095238095,3.6666666666666665,3.0022525839595566,5.425595238095238,3.5654761904761907,1.7321428571428572,WTA|any|round_ordinal<=4.0,False
190,0.05036842105263156,0.028564087714272587,1.7633477937915738,0.07784184906290847,5.0368421052631565,1.4052631578947368,2.8500919424940507,3.3,3.831578947368421,1.736842105263158,WTA|any|round_ordinal<=5.0,False
201,0.04569651741293531,0.02820992401839178,1.619873821111427,0.1052593844372276,4.569651741293531,0.8606965174129353,2.8185159793644115,2.818407960199005,3.955223880597015,1.7512437810945274,WTA|any|round_ordinal<=6.0,False
176,0.05187499999999998,0.03144577958282206,1.6496649371777006,0.09901148536162507,5.187499999999997,1.1647727272727273,3.1525305316446333,3.3295454545454546,4.409090909090909,1.8579545454545454,WTA|any|open_price>=20.0,False
147,0.0702721088435374,0.03405926462007189,2.063230361178276,0.03909074682306901,7.027210884353741,3.054421768707483,3.4199824783423916,5.197278911564626,4.380952380952381,1.8299319727891157,WTA|any|open_price>=35.0,False
106,0.10754716981132074,0.036331510291831244,2.9601623755096576,0.0030747693639716633,10.754716981132075,6.7924528301886795,3.6465522857255825,8.99056603773585,4.528301886792453,1.7641509433962264,WTA|any|open_price>=50.0,False
67,0.09298507462686567,0.0378047035363275,2.4596165537315735,0.013908552764348103,9.298507462686567,5.567164179104478,3.792576712311623,7.6716417910447765,4.417910447761194,1.626865671641791,WTA|any|open_price>=65.0,False
62,-0.04790322580645162,0.04596525548305062,-1.0421616349791771,0.29733674679939304,-4.790322580645162,-8.258064516129032,4.591506625896158,-6.387096774193548,3.6451612903225805,1.596774193548387,WTA|any|open_price<=35.0,False
102,-0.03764705882352941,0.04144835289242992,-0.9082884167009981,0.3637258607611402,-3.7647058823529407,-7.392156862745098,4.148784930235488,-5.519607843137255,3.6862745098039214,1.7549019607843137,WTA|any|open_price<=50.0,False
141,0.015460992907801419,0.03677751851413851,0.4203924987994417,0.6741987470152659,1.5460992907801419,-2.2836879432624113,3.681773148887885,-0.2765957446808511,3.971631205673759,1.822695035460993,WTA|any|open_price<=65.0,False
174,0.02543103448275861,0.03264737145335839,0.7789611644260738,0.436002591931574,2.5431034482758608,-1.3218390804597702,3.2683248430399923,0.6867816091954023,3.9827586206896552,1.8563218390804597,WTA|any|open_price<=80.0,False
58,-0.036465517241379315,0.048558003904656366,-0.7509682093394809,0.45267178836629096,-3.6465517241379315,-7.086206896551724,4.840047976816119,-5.25,3.5689655172413794,1.603448275862069,WTA|cheap|workload_diff>=-2.0,False
57,-0.033245614035087724,0.04930873836996533,-0.6742337186898725,0.5001627356783656,-3.3245614035087723,-6.719298245614035,4.911545550074254,-4.921052631578948,3.491228070175439,1.5964912280701755,WTA|cheap|workload_diff>=-1.0,False
53,-0.04037735849056605,0.051176621698085456,-0.7889805374174705,0.43012338189257293,-4.037735849056605,-7.320754716981132,5.1034845082037625,-5.6415094339622645,3.2830188679245285,1.6037735849056605,WTA|cheap|workload_diff>=0.0,False
44,-0.051590909090909104,0.05432649630739924,-0.9496454326630751,0.34229244504554845,-5.15909090909091,-8.727272727272727,5.396867351108269,-6.7727272727272725,3.772727272727273,1.6136363636363635,WTA|cheap|workload_diff<=0.0,False
51,-0.030686274509803924,0.052802632808661494,-0.5811504631028606,0.5611390505840592,-3.0686274509803924,-6.509803921568627,5.266346916256877,-4.676470588235294,3.549019607843137,1.607843137254902,WTA|cheap|workload_diff<=1.0,False
54,-0.04083333333333333,0.050208640512469684,-0.8132730326205919,0.4160615349373238,-4.083333333333333,-7.555555555555555,5.0096110748600395,-5.694444444444445,3.611111111111111,1.6111111111111112,WTA|cheap|workload_diff<=2.0,False
57,-0.04877192982456141,0.04780411168193757,-1.0202454999909458,0.30761204353911586,-4.877192982456141,-8.298245614035087,4.7687740652487305,-6.473684210526316,3.543859649122807,1.5964912280701755,WTA|cheap|experience_diff>=-3.0,False
50,-0.027399999999999997,0.053768065782201835,-0.5095961627295486,0.610334412756437,-2.7399999999999998,-6.02,5.351748903538973,-4.34,3.28,1.6,WTA|cheap|experience_diff>=-1.0,False
42,-0.05964285714285715,0.054587831828833616,-1.092603518855157,0.2745679170624511,-5.964285714285715,-8.833333333333334,5.46925910881726,-7.535714285714286,2.595238095238095,1.5714285714285714,WTA|cheap|experience_diff>=0.0,False
43,-0.04406976744186047,0.0551458490564829,-0.7991493139714323,0.4242038379705342,-4.406976744186046,-8.0,5.479247064537373,-5.988372093023256,3.883720930232558,1.5813953488372092,WTA|cheap|experience_diff<=0.0,False
49,-0.02234693877551021,0.05454981614399708,-0.40966111996638455,0.6820545547745251,-2.234693877551021,-5.73469387755102,5.442399017574885,-3.826530612244898,3.693877551020408,1.5918367346938775,WTA|cheap|experience_diff<=1.0,False
55,-0.04127272727272728,0.049258511746619875,-0.8378801106503064,0.40209804024599394,-4.127272727272728,-7.490909090909091,4.910092178722376,-5.709090909090909,3.4545454545454546,1.5818181818181818,WTA|cheap|experience_diff<=3.0,False
40,-0.072625,0.052822267151754115,-1.3748936559529759,0.16916441637645452,-7.262499999999999,-10.55,5.277182377571752,-8.8125,3.325,1.55,WTA|cheap|own_matches_7d<=1.0,False
53,-0.03632075471698114,0.050958012067713714,-0.7127584700266096,0.4759952283499129,-3.632075471698114,-7.037735849056604,5.0776954894340305,-5.235849056603773,3.490566037735849,1.6037735849056605,WTA|cheap|own_matches_7d<=2.0,False
57,-0.04578947368421053,0.047628073854335116,-0.9613967137166259,0.3363527360192824,-4.578947368421053,-7.964912280701754,4.7495524728025895,-6.157894736842105,3.508771929824561,1.5789473684210527,WTA|cheap|own_matches_7d<=3.0,False
58,-0.03353448275862069,0.04837764338641616,-0.6931814038721191,0.48819571683174545,-3.353448275862069,-6.758620689655173,4.820323376080327,-4.939655172413793,3.5344827586206895,1.5862068965517242,WTA|cheap|own_matches_7d<=4.0,False
45,-0.05800000000000001,0.05482672429545373,-1.0578782654868442,0.29011094521020264,-5.800000000000001,-9.28888888888889,5.467038256238377,-7.444444444444445,3.6444444444444444,1.6444444444444444,WTA|cheap|round_ordinal>=2.0,False
51,-0.024803921568627454,0.052222743295804404,-0.4749639716958379,0.6348126532075664,-2.480392156862745,-5.745098039215686,5.199460238747632,-4.049019607843137,3.2745098039215685,1.5686274509803921,WTA|cheap|round_ordinal<=4.0,False
57,-0.029824561403508774,0.04909120279882103,-0.6075337270861295,0.5434967670278426,-2.9824561403508776,-6.315789473684211,4.884515832865557,-4.56140350877193,3.4035087719298245,1.5789473684210527,WTA|cheap|round_ordinal<=5.0,False
58,-0.03370689655172414,0.04839335827985441,-0.6965190627358451,0.48610382339562674,-3.3706896551724137,-6.724137931034483,4.81690114728371,-4.956896551724138,3.4310344827586206,1.5862068965517242,WTA|cheap|round_ordinal<=6.0,False
59,-0.037881355932203396,0.04774888706048305,-0.7933453168074777,0.4275766609949625,-3.7881355932203395,-7.203389830508475,4.758749035126801,-5.38135593220339,3.542372881355932,1.5932203389830508,WTA|cheap|open_price<=35.0,False
59,-0.037881355932203396,0.04774888706048305,-0.7933453168074777,0.4275766609949625,-3.7881355932203395,-7.203389830508475,4.758749035126801,-5.38135593220339,3.542372881355932,1.5932203389830508,WTA|cheap|open_price<=50.0,False
59,-0.037881355932203396,0.04774888706048305,-0.7933453168074777,0.4275766609949625,-3.7881355932203395,-7.203389830508475,4.758749035126801,-5.38135593220339,3.542372881355932,1.5932203389830508,WTA|cheap|open_price<=65.0,False
59,-0.037881355932203396,0.04774888706048305,-0.7933453168074777,0.4275766609949625,-3.7881355932203395,-7.203389830508475,4.758749035126801,-5.38135593220339,3.542372881355932,1.5932203389830508,WTA|cheap|open_price<=80.0,False
47,0.0078723404255319,0.06984516784864266,0.11271131086106893,0.9102594336262759,0.78723404255319,-4.170212765957447,7.035348777615625,-1.2127659574468086,5.914893617021277,2.0,WTA|mid|form_last3_diff>=-0.67,False
44,-0.023522727272727265,0.07218109484556173,-0.3258848777932277,0.744511457459448,-2.3522727272727266,-7.340909090909091,7.27051614775568,-4.3522727272727275,5.977272727272726,2.0,WTA|mid|form_last3_diff>=-0.34,False
41,-0.05975609756097563,0.07434591842166413,-0.8037576080782253,0.4215369766317518,-5.975609756097563,-10.951219512195122,7.495197748698032,-7.975609756097561,5.95121951219512,2.0,WTA|mid|form_last3_diff>=0.0,False
41,0.053170731707317044,0.0750911551938061,0.7080824841499154,0.4788940362751102,5.317073170731704,0.21951219512195122,7.598420262255572,3.317073170731707,6.195121951219512,2.0,WTA|mid|form_last3_diff<=0.34,False
46,0.018695652173913023,0.07051817095162444,0.2651182230284768,0.7909183895425487,1.8695652173913022,-3.130434782608696,7.111031689327537,-0.13043478260869565,5.999999999999999,2.0,WTA|mid|form_last3_diff<=0.67,False
47,0.0078723404255319,0.06984516784864266,0.11271131086106893,0.9102594336262759,0.78723404255319,-4.170212765957447,7.035348777615625,-1.2127659574468086,5.914893617021277,2.0,WTA|mid|form_last5_diff>=-0.6,False
44,-0.023522727272727265,0.07218109484556173,-0.3258848777932277,0.744511457459448,-2.3522727272727266,-7.340909090909091,7.27051614775568,-4.3522727272727275,5.977272727272726,2.0,WTA|mid|form_last5_diff>=-0.3,False
42,-0.024047619047619054,0.07365582888924892,-0.3264863000018337,0.7440564529577538,-2.4047619047619055,-7.380952380952381,7.40788985026279,-4.404761904761905,5.952380952380951,2.0,WTA|mid|form_last5_diff>=0.0,False
46,0.018695652173913023,0.07051817095162444,0.2651182230284768,0.7909183895425487,1.8695652173913022,-3.130434782608696,7.111031689327537,-0.13043478260869565,5.999999999999999,2.0,WTA|mid|form_last5_diff<=0.6,False
46,-0.003913043478260886,0.07035690810402638,-0.05561704719137524,0.9556468838297674,-0.39130434782608864,-5.326086956521739,7.092287050152747,-2.391304347826087,5.869565217391305,2.0,WTA|mid|winrate_diff>=-0.5,False
44,-0.023522727272727265,0.07218109484556173,-0.3258848777932277,0.744511457459448,-2.3522727272727266,-7.340909090909091,7.27051614775568,-4.3522727272727275,5.977272727272726,2.0,WTA|mid|winrate_diff>=-0.25,False
42,-0.024047619047619054,0.07365582888924892,-0.3264863000018337,0.7440564529577538,-2.4047619047619055,-7.380952380952381,7.40788985026279,-4.404761904761905,5.952380952380951,2.0,WTA|mid|winrate_diff>=0.0,False
46,0.018695652173913023,0.07051817095162444,0.2651182230284768,0.7909183895425487,1.8695652173913022,-3.130434782608696,7.111031689327537,-0.13043478260869565,5.999999999999999,2.0,WTA|mid|winrate_diff<=0.5,False
44,0.04227272727272726,0.0717103520531156,0.5894926752195555,0.5555308243263017,4.227272727272726,-0.8636363636363636,7.250252668126935,2.227272727272727,6.181818181818182,2.0,WTA|mid|rest_diff_days>=-3.0,False
43,0.05244186046511628,0.0726561350201328,0.7217815873440666,0.4704287715566686,5.2441860465116275,0.13953488372093023,7.349492520230682,3.244186046511628,6.209302325581396,2.0,WTA|mid|rest_diff_days>=-1.0,False
44,-0.023636363636363646,0.07218856042874755,-0.3274253357593064,0.7433462064385077,-2.3636363636363646,-7.318181818181818,7.275082203299858,-4.363636363636363,5.909090909090909,2.0,WTA|mid|rest_diff_days<=1.0,False
47,0.0078723404255319,0.06984516784864266,0.11271131086106893,0.9102594336262759,0.78723404255319,-4.170212765957447,7.035348777615625,-1.2127659574468086,5.914893617021277,2.0,WTA|mid|rest_diff_days<=3.0,False
79,0.04443037974683544,0.05437571604260334,0.8170996720672931,0.4138714703460713,4.443037974683544,0.2531645569620254,5.458154774211736,2.4430379746835444,4.379746835443037,2.0,WTA|mid|workload_diff>=-2.0,False
76,0.029276315789473668,0.055804459982373135,0.5246232254325395,0.5998451379058869,2.927631578947367,-1.236842105263158,5.605162671037335,0.9276315789473685,4.328947368421052,2.0,WTA|mid|workload_diff>=-1.0,False
70,0.017999999999999985,0.058355251723617024,0.3084555283087774,0.7577357347827283,1.7999999999999985,-2.3142857142857145,5.859484458457053,-0.2,4.228571428571428,2.0,WTA|mid|workload_diff>=0.0,False
67,0.0770149253731343,0.05879942945991131,1.3097903513781894,0.19026676810056786,7.70149253731343,3.582089552238806,5.895983241753119,5.701492537313433,4.238805970149253,2.0,WTA|mid|workload_diff<=0.0,False
71,0.0784507042253521,0.057170857587029215,1.3722149279627178,0.16999653960934014,7.845070422535209,3.6619718309859155,5.740075633163325,5.845070422535211,4.366197183098591,2.0,WTA|mid|workload_diff<=1.0,False
79,0.05860759493670885,0.05430373788817453,1.079255263374265,0.2804739499835349,5.8607594936708844,1.6708860759493671,5.4549502431109085,3.8607594936708862,4.379746835443037,2.0,WTA|mid|workload_diff<=2.0,False
78,0.03794871794871794,0.05468467078861655,0.6939553151084809,0.4877102323687885,3.794871794871794,-0.3717948717948718,5.492225273329562,1.794871794871795,4.333333333333333,2.0,WTA|mid|experience_diff>=-3.0,False
75,0.034733333333333324,0.05615943306268255,0.618477278689149,0.5362607707925888,3.4733333333333323,-0.7333333333333333,5.640597161323997,1.4733333333333334,4.413333333333332,2.0,WTA|mid|experience_diff>=-1.0,False
65,0.03961538461538461,0.06110169522822844,0.648351645030671,0.5167575379218676,3.961538461538461,-0.13846153846153847,6.142454600622627,1.9615384615384615,4.199999999999999,2.0,WTA|mid|experience_diff>=0.0,False
64,0.08875,0.06007219119327931,1.4773890919752077,0.13957136843883067,8.875,4.796875,6.022287461883691,6.875,4.15625,2.0,WTA|mid|experience_diff<=0.0,False
71,0.06528169014084506,0.05754141954294785,1.1345165041004943,0.2565779547974192,6.528169014084506,2.352112676056338,5.779729324371316,4.528169014084507,4.352112676056338,2.0,WTA|mid|experience_diff<=1.0,False
78,0.06493589743589744,0.054629690128515825,1.188655789244573,0.23457514460992135,6.493589743589744,2.282051282051282,5.4905512466697575,4.493589743589744,4.4230769230769225,2.0,WTA|mid|experience_diff<=3.0,False
41,0.017439024390243883,0.07551774988235069,0.23092616527124005,0.8173721631009707,1.7439024390243882,-3.073170731707317,7.60530865972165,-0.25609756097560976,5.634146341463414,2.0,WTA|mid|own_rest_days<=1.0,False
45,0.009666666666666645,0.07198211057217094,0.13429262617931464,0.8931711838833418,0.9666666666666645,-3.8666666666666667,7.256595745815099,-1.0333333333333334,5.666666666666666,2.0,WTA|mid|own_rest_days<=2.0,False
47,0.012446808510638273,0.07041125267817722,0.17677300200193644,0.85968669633618,1.2446808510638274,-3.6595744680851063,7.0977238730016206,-0.7553191489361702,5.8085106382978715,2.0,WTA|mid|own_rest_days<=3.0,False
50,0.020699999999999993,0.06806674545425757,0.30411326209082334,0.7610416033801504,2.0699999999999994,-2.78,6.854421483797959,0.07,5.699999999999999,2.0,WTA|mid|own_rest_days<=5.0,False
50,0.020699999999999993,0.06806674545425757,0.30411326209082334,0.7610416033801504,2.0699999999999994,-2.78,6.854421483797959,0.07,5.699999999999999,2.0,WTA|mid|own_rest_days<=7.0,False
50,0.020699999999999993,0.06806674545425757,0.30411326209082334,0.7610416033801504,2.0699999999999994,-2.78,6.854421483797959,0.07,5.699999999999999,2.0,WTA|mid|own_matches_7d>=1.0,False
50,0.13269999999999998,0.06771054992708722,1.9598127639325833,0.05001767881760788,13.269999999999998,9.38,6.744847769117656,11.27,3.78,2.0,WTA|mid|own_matches_7d<=1.0,False
69,0.09326086956521738,0.057459892428769775,1.6230602881971687,0.104576517706362,9.326086956521738,5.434782608695652,5.7431332756033555,7.326086956521739,3.782608695652174,2.0,WTA|mid|own_matches_7d<=2.0,False
76,0.05506578947368419,0.05542613968006246,0.9934985512529229,0.3204670561391021,5.5065789473684195,1.3947368421052633,5.559221166812198,3.5065789473684212,4.223684210526316,2.0,WTA|mid|own_matches_7d<=3.0,False
79,0.05860759493670885,0.05430373788817453,1.079255263374265,0.2804739499835349,5.8607594936708844,1.6708860759493671,5.4549502431109085,3.8607594936708862,4.379746835443037,2.0,WTA|mid|own_matches_7d<=4.0,False
72,0.029236111111111098,0.05703215636435205,0.5126250342760165,0.6082136380144603,2.92361111111111,-1.2499999999999996,5.738250907217147,0.9236111111111112,4.347222222222221,2.0,WTA|mid|round_ordinal>=2.0,False
42,-0.03059523809523811,0.07089792485380551,-0.4315392609632337,0.6660763118122603,-3.059523809523811,-7.761904761904762,7.147021627651635,-5.059523809523809,5.404761904761903,2.0,WTA|mid|round_ordinal>=4.0,False
57,0.12350877192982454,0.0633054571424488,1.9509972363347339,0.051057374543809875,12.350877192982454,8.68421052631579,6.3010898277006335,10.350877192982455,3.333333333333333,2.0,WTA|mid|round_ordinal<=4.0,False
68,0.07301470588235293,0.05814234860150234,1.2557921659268216,0.20919133269039225,7.301470588235293,3.4411764705882355,5.806938659087452,5.301470588235294,3.720588235294117,2.0,WTA|mid|round_ordinal<=5.0,False
76,0.06842105263157895,0.05526873823120477,1.2379702309351506,0.21572709916848587,6.842105263157896,2.8421052631578947,5.529666486297055,4.842105263157895,4.0,2.0,WTA|mid|round_ordinal<=6.0,False
80,0.05124999999999998,0.054123079671841996,0.9469158131935209,0.34368167938048755,5.124999999999998,0.95,5.434357996621407,3.125,4.35,2.0,WTA|mid|open_price>=20.0,False
80,0.05124999999999998,0.054123079671841996,0.9469158131935209,0.34368167938048755,5.124999999999998,0.95,5.434357996621407,3.125,4.35,2.0,WTA|mid|open_price>=35.0,False
42,-0.03738095238095239,0.07580946033883382,-0.49309086509621003,0.621948385126933,-3.738095238095239,-7.714285714285714,7.61350698656527,-5.738095238095238,3.9523809523809526,2.0,WTA|mid|open_price<=50.0,False
80,0.05124999999999998,0.054123079671841996,0.9469158131935209,0.34368167938048755,5.124999999999998,0.95,5.434357996621407,3.125,4.35,2.0,WTA|mid|open_price<=65.0,False
80,0.05124999999999998,0.054123079671841996,0.9469158131935209,0.34368167938048755,5.124999999999998,0.95,5.434357996621407,3.125,4.35,2.0,WTA|mid|open_price<=80.0,False
63,0.0845238095238095,0.03980522764726535,2.1234348983711024,0.033717425417745917,8.45238095238095,4.714285714285714,3.996249430300868,6.833333333333333,4.4603174603174605,1.619047619047619,WTA|dear|workload_diff>=-2.0,False
56,0.11946428571428569,0.037367662284401915,3.1969965047600186,0.0013886660921169636,11.94642857142857,8.25,3.734556946200658,10.339285714285714,4.392857142857143,1.6071428571428572,WTA|dear|workload_diff>=-1.0,False
51,0.1305882352941176,0.03763775926808116,3.469607060398609,0.00052122029253443,13.05882352941176,9.490196078431373,3.7551922275560976,11.431372549019608,4.117647058823529,1.6274509803921569,WTA|dear|workload_diff>=0.0,False
59,0.08652542372881353,0.042799167800619695,2.0216613587416696,0.04321134843981422,8.652542372881353,5.0,4.299157896692056,6.991525423728813,4.1525423728813555,1.6610169491525424,WTA|dear|workload_diff<=0.0,False
64,0.09148437499999998,0.039513829908795976,2.315249501533009,0.020599281620484966,9.148437499999998,5.390625,3.965226903792708,7.5078125,4.453125,1.640625,WTA|dear|workload_diff<=1.0,False
65,0.09369230769230764,0.03896378325221312,2.4045998584335617,0.016190182272180387,9.369230769230764,5.6,3.909357610027116,7.723076923076923,4.461538461538462,1.646153846153846,WTA|dear|workload_diff<=2.0,False
63,0.09968253968253965,0.03772642395880262,2.6422472427122514,0.008235791103151868,9.968253968253965,6.253968253968254,3.785733876015913,8.34920634920635,4.412698412698413,1.619047619047619,WTA|dear|experience_diff>=-3.0,False
57,0.10631578947368417,0.039204880503867334,2.7117998603055744,0.006691898389607154,10.631578947368418,6.859649122807017,3.9157351259691824,9.017543859649123,4.526315789473684,1.6140350877192982,WTA|dear|experience_diff>=-1.0,False
49,0.12489795918367344,0.039009987436696134,3.201691858690109,0.0013662305970028044,12.489795918367344,8.89795918367347,3.8933753366288806,10.877551020408163,4.204081632653061,1.6122448979591837,WTA|dear|experience_diff>=0.0,False
