ticker,event,tournament,entry_ts,exit_ts,entry,exit,contracts,spread,reason,gross,fees,net
KXATPMATCH-26JUN29QUIDAR-QUI,KXATPMATCH-26JUN29QUIDAR,ATP,1782494040,1782748560,61.0,93.0,10,2.000000000000007,target,3.2,0.22000000000000003,2.98
KXATPMATCH-26JUN29ZHENOR-ZHE,KXATPMATCH-26JUN29ZHENOR,ATP,1782497520,1782741000,37.0,58.0,16,2.0,target,3.36,0.55,2.8099999999999996
KXATPMATCH-26JUN29DAVCER-DAV,KXATPMATCH-26JUN29DAVCER,ATP,1782499980,1782753540,77.0,94.0,8,3.0,target,1.36,0.14,1.2200000000000002
KXATPMATCH-26JUN29RINTAR-TAR,KXATPMATCH-26JUN29RINTAR,ATP,1782514200,1782753780,39.0,0.0,16,2.0,settlement,-6.24,0.27,-6.51
KXWTAMATCH-26JUN29GASARA-GAS,KXWTAMATCH-26JUN29GASARA,WTA,1782515100,1782758880,45.0,70.0,13,1.0,target,3.25,0.43000000000000005,2.82
KXWTAMATCH-26JUN29MARKEN-MAR,KXWTAMATCH-26JUN29MARKEN,WTA,1782564900,1782819540,58.99999999999999,0.0,10,1.9999999999999858,settlement,-5.8999999999999995,0.17,-6.069999999999999
KXATPMATCH-26JUN29HUMBER-HUM,KXATPMATCH-26JUN29HUMBER,ATP,1782579300,1782837060,72.0,1.0,8,2.0,stop,-5.68,0.13,-5.81
KXWTAMATCH-26JUN29RUSMCC-RUS,KXWTAMATCH-26JUN29RUSMCC,WTA,1782604740,1782838860,56.00000000000001,0.0,11,1.000000000000007,settlement,-6.16,0.19,-6.3500000000000005
KXATPMATCH-26JUN29KYPMCD-MCD,KXATPMATCH-26JUN29KYPMCD,ATP,1782594840,1782835740,73.0,1.0,8,2.0,stop,-5.76,0.13,-5.89
KXATPMATCH-26JUN29SWEDIM-SWE,KXATPMATCH-26JUN29SWEDIM,ATP,1782604560,1782842820,23.0,38.0,27,2.0,target,4.05,0.79,3.26
KXATPMATCH-26JUN29ZHENOR-ZHE,KXATPMATCH-26JUN29ZHENOR,ATP,1782741060,1782748200,58.99999999999999,93.0,10,1.0,target,3.400000000000001,0.22000000000000003,3.1800000000000006
KXATPCHALLENGERMATCH-26JUN29BOUHAR-HAR,KXATPCHALLENGERMATCH-26JUN29BOUHAR,Challenger,1782748260,1782751800,64.0,97.0,9,1.0,target,2.97,0.16999999999999998,2.8000000000000003
KXATPCHALLENGERMATCH-26JUN29BARTRO-TRO,KXATPCHALLENGERMATCH-26JUN29BARTRO,Challenger,1782748620,1782758460,46.0,0.0,13,2.0,settlement,-5.98,0.23,-6.210000000000001
KXATPCHALLENGERMATCH-26JUN29ANDZEB-ZEB,KXATPCHALLENGERMATCH-26JUN29ANDZEB,Challenger,1782751860,1782752760,7.0,10.0,89,2.0,target,2.67,0.98,1.69
KXATPCHALLENGERMATCH-26JUN29MORWIN-WIN,KXATPCHALLENGERMATCH-26JUN29MORWIN,Challenger,1782752820,1782756540,50.0,77.0,12,1.0,target,3.24,0.36,2.8800000000000003
KXATPCHALLENGERMATCH-26JUN29ANDZEB-ZEB,KXATPCHALLENGERMATCH-26JUN29ANDZEB,Challenger,1782753600,1782756000,7.0,1.0,89,2.0,stop,-5.34,0.48,-5.82
KXATPCHALLENGERMATCH-26JUN29SHISVA-SVA,KXATPCHALLENGERMATCH-26JUN29SHISVA,Challenger,1782753840,1782753840,9.0,0.0,69,1.0000000000000018,settlement,-6.21,0.4,-6.61
KXATPMATCH-26JUL01SAFVAN-VAN,KXATPMATCH-26JUL01SAFVAN,ATP,1782753960,1782924360,49.0,1.0,12,1.0,stop,-5.76,0.22,-5.9799999999999995
KXATPMATCH-26JUL01HUROFN-OFN,KXATPMATCH-26JUL01HUROFN,ATP,1782756180,1782907320,25.0,0.0,25,1.0,settlement,-6.25,0.33,-6.58
KXATPMATCH-26JUL01JODCAR-JOD,KXATPMATCH-26JUL01JODCAR,ATP,1782756720,1782998640,76.0,94.0,8,1.0,target,1.44,0.15,1.29
KXWTAMATCH-26JUL01SONLIU-SON,KXWTAMATCH-26JUL01SONLIU,WTA,1782758640,1782910560,65.0,1.0,9,2.0,stop,-5.76,0.16,-5.92
KXATPMATCH-26JUN29JACGAU-JAC,KXATPMATCH-26JUN29JACGAU,ATP,1782758940,1782828300,71.0,94.0,8,2.0,target,1.84,0.16,1.6800000000000002
KXATPCHALLENGERMATCH-26JUN30BLASTA-STA,KXATPCHALLENGERMATCH-26JUN30BLASTA,Challenger,1782819600,1782820140,24.0,38.0,26,2.0,target,3.6400000000000006,0.77,2.8700000000000006
KXATPCHALLENGERMATCH-26JUN30BLASTA-STA,KXATPCHALLENGERMATCH-26JUN30BLASTA,Challenger,1782820200,1782823080,38.0,62.0,16,1.0,target,3.84,0.54,3.3
KXATPCHALLENGERMATCH-26JUN30BLASTA-STA,KXATPCHALLENGERMATCH-26JUN30BLASTA,Challenger,1782823140,1782825240,71.0,98.0,8,2.0,target,2.16,0.13999999999999999,2.02
KXATPCHALLENGERMATCH-26JUN30PAVSAN-SAN,KXATPCHALLENGERMATCH-26JUN30PAVSAN,Challenger,1782825300,1782825720,13.0,1.0,48,1.0000000000000018,stop,-5.76,0.43,-6.1899999999999995
KXATPMATCH-26JUL01TSIDJO-TSI,KXATPMATCH-26JUL01TSIDJO,ATP,1782825780,1782937140,16.0,1.0,39,0.9999999999999982,stop,-5.85,0.4,-6.25
KXATPCHALLENGERMATCH-26JUN30CHAZAH-CHA,KXATPCHALLENGERMATCH-26JUN30CHAZAH,Challenger,1782828360,1782831180,64.0,98.0,9,1.0,target,3.06,0.16999999999999998,2.89
KXATPCHALLENGERMATCH-26JUN30CREWAL-WAL,KXATPCHALLENGERMATCH-26JUN30CREWAL,Challenger,1782831240,1782835260,26.0,41.0,24,1.0,target,3.5999999999999996,0.74,2.8599999999999994
KXATPCHALLENGERMATCH-26JUN30CREWAL-WAL,KXATPCHALLENGERMATCH-26JUN30CREWAL,Challenger,1782835320,1782835980,51.0,78.0,12,2.0,target,3.24,0.36,2.8800000000000003
KXATPCHALLENGERMATCH-26JUN30LAGCOU-LAG,KXATPCHALLENGERMATCH-26JUN30LAGCOU,Challenger,1782835800,1782836100,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPCHALLENGERMATCH-26JUN30OSOBER-OSO,KXATPCHALLENGERMATCH-26JUN30OSOBER,Challenger,1782836040,1782837240,7.0,13.0,89,0.9999999999999991,target,5.34,1.1199999999999999,4.22
KXATPCHALLENGERMATCH-26JUN30LAGCOU-LAG,KXATPCHALLENGERMATCH-26JUN30LAGCOU,Challenger,1782836160,1782836220,5.0,1.0,125,1.0,stop,-5.0,0.51,-5.51
KXATPCHALLENGERMATCH-26JUN30LAGCOU-LAG,KXATPCHALLENGERMATCH-26JUN30LAGCOU,Challenger,1782836280,1782836340,7.0,6.0,89,1.0,target,-0.89,0.77,-1.6600000000000001
KXATPCHALLENGERMATCH-26JUN30ROCBAS-ROC,KXATPCHALLENGERMATCH-26JUN30ROCBAS,Challenger,1782836400,1782837720,62.0,1.0,10,1.0,stop,-6.1,0.18000000000000002,-6.279999999999999
KXATPCHALLENGERMATCH-26JUN30SURDRA-SUR,KXATPCHALLENGERMATCH-26JUN30SURDRA,Challenger,1782837240,1782877560,43.0,67.0,14,2.0,target,3.36,0.47,2.8899999999999997
KXATPCHALLENGERMATCH-26JUN30OSOBER-OSO,KXATPCHALLENGERMATCH-26JUN30OSOBER,Challenger,1782837300,1782839280,23.0,31.0,27,1.0,target,2.16,0.75,1.4100000000000001
KXATPCHALLENGERMATCH-26JUN30ROCBAS-ROC,KXATPCHALLENGERMATCH-26JUN30ROCBAS,Challenger,1782837780,1782837840,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUN30GOMMON-MON,KXATPCHALLENGERMATCH-26JUN30GOMMON,Challenger,1782837900,1782839880,70.0,98.0,8,1.0,target,2.24,0.13999999999999999,2.1
KXATPMATCH-26JUL01BROBUS-BUS,KXATPMATCH-26JUL01BROBUS,ATP,1782838920,1782905880,45.0,1.0,13,1.0,stop,-5.72,0.24000000000000002,-5.96
KXATPCHALLENGERMATCH-26JUN30OSOBER-OSO,KXATPCHALLENGERMATCH-26JUN30OSOBER,Challenger,1782839340,1782840000,29.000000000000004,50.0,21,1.0,target,4.409999999999999,0.6799999999999999,3.7299999999999995
KXWTAMATCH-26JUL01PARSAW-SAW,KXWTAMATCH-26JUL01PARSAW,WTA,1782841560,1782903180,43.0,67.0,14,1.0,target,3.36,0.47,2.8899999999999997
KXATPCHALLENGERMATCH-26JUN30OSOBER-OSO,KXATPCHALLENGERMATCH-26JUN30OSOBER,Challenger,1782840060,1782840540,47.0,90.0,13,1.0,target,5.59,0.32,5.27
KXATPMATCH-26JUL01DAVMAR-MAR,KXATPMATCH-26JUL01DAVMAR,ATP,1782840600,1782910200,33.0,1.0,18,1.0,stop,-5.76,0.30000000000000004,-6.06
KXATPMATCH-26JUL02DEMAN-MAN,KXATPMATCH-26JUL02DEMAN,ATP,1782842940,1782991140,19.0,1.0,32,1.0,stop,-5.76,0.38,-6.14
KXATPCHALLENGERMATCH-26JUL01NEDRON-RON,KXATPCHALLENGERMATCH-26JUL01NEDRON,Challenger,1782877620,1782897600,37.0,0.0,16,2.0,settlement,-5.92,0.27,-6.1899999999999995
KXATPCHALLENGERMATCH-26JUL01MIDGUE-MID,KXATPCHALLENGERMATCH-26JUL01MIDGUE,Challenger,1782897660,1782899640,60.0,0.0,10,0.9999999999999858,settlement,-6.0,0.17,-6.17
KXATPCHALLENGERMATCH-26JUL01GIUTOP-TOP,KXATPCHALLENGERMATCH-26JUL01GIUTOP,Challenger,1782899700,1782899760,22.0,18.0,28,2.0,target,-1.12,0.63,-1.75
KXATPCHALLENGERMATCH-26JUL01GIUTOP-TOP,KXATPCHALLENGERMATCH-26JUL01GIUTOP,Challenger,1782899820,1782900360,21.0,0.0,29,1.0000000000000036,settlement,-6.09,0.34,-6.43
KXATPCHALLENGERMATCH-26JUL01GLIWIN-WIN,KXATPCHALLENGERMATCH-26JUL01GLIWIN,Challenger,1782900540,1782955380,39.0,61.0,16,3.0,target,3.52,0.54,2.98
KXATPCHALLENGERMATCH-26JUL01PASDAL-PAS,KXATPCHALLENGERMATCH-26JUL01PASDAL,Challenger,1782903240,1782906360,28.0,1.0,22,1.0,stop,-5.94,0.34,-6.28
KXATPCHALLENGERMATCH-26JUL01STAMAR-STA,KXATPCHALLENGERMATCH-26JUL01STAMAR,Challenger,1782905940,1782906600,21.0,1.0,29,3.0,stop,-5.800000000000001,0.37,-6.170000000000001
KXATPCHALLENGERMATCH-26JUL01PASDAL-PAS,KXATPCHALLENGERMATCH-26JUL01PASDAL,Challenger,1782906420,1782906420,3.0,0.0,208,1.0,settlement,-6.24,0.43,-6.67
KXATPMATCH-26JUL01NAKSTR-STR,KXATPMATCH-26JUL01NAKSTR,ATP,1782906480,1782932040,26.0,41.0,24,1.0,target,3.5999999999999996,0.74,2.8599999999999994
KXATPCHALLENGERMATCH-26JUL01STAMAR-STA,KXATPCHALLENGERMATCH-26JUL01STAMAR,Challenger,1782906660,1782906780,5.0,1.0,125,1.0,stop,-5.0,0.51,-5.51
KXATPCHALLENGERMATCH-26JUL01STAMAR-STA,KXATPCHALLENGERMATCH-26JUL01STAMAR,Challenger,1782906840,1782906900,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL01STAMAR-STA,KXATPCHALLENGERMATCH-26JUL01STAMAR,Challenger,1782906960,1782907080,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL01STAMAR-STA,KXATPCHALLENGERMATCH-26JUL01STAMAR,Challenger,1782907140,1782907200,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02BERFIL-FIL,KXATPMATCH-26JUL02BERFIL,ATP,1782907500,1783012140,70.0,0.0,8,1.0,settlement,-5.6,0.12,-5.72
KXATPMATCH-26JUL02FEAMUN-MUN,KXATPMATCH-26JUL02FEAMUN,ATP,1782907440,1783008960,61.0,93.0,10,1.0,target,3.2,0.22000000000000003,2.98
KXATPMATCH-26JUL01DAVMAR-MAR,KXATPMATCH-26JUL01DAVMAR,ATP,1782910260,1782910320,4.0,1.0,156,2.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL01DAVMAR-MAR,KXATPMATCH-26JUL01DAVMAR,ATP,1782910380,1782910440,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL01RINERH-RIN,KXATPCHALLENGERMATCH-26JUL01RINERH,Challenger,1782910500,1782921420,51.0,81.0,12,2.0,target,3.5999999999999996,0.33999999999999997,3.26
KXATPMATCH-26JUL01DAVMAR-MAR,KXATPMATCH-26JUL01DAVMAR,ATP,1782910620,1782910740,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPCHALLENGERMATCH-26JUL01BROKEN-KEN,KXATPCHALLENGERMATCH-26JUL01BROKEN,Challenger,1782910860,1782953820,31.0,48.0,20,1.9999999999999964,target,3.4000000000000004,0.6499999999999999,2.7500000000000004
KXATPMATCH-26JUL01AUGPRI-PRI,KXATPMATCH-26JUL01AUGPRI,ATP,1782921540,1782927660,20.0,31.0,31,2.0,target,3.41,0.82,2.5900000000000003
KXATPCHALLENGERMATCH-26JUL01VARMAG-VAR,KXATPCHALLENGERMATCH-26JUL01VARMAG,Challenger,1782924420,1782928200,49.0,0.0,12,1.0,settlement,-5.88,0.21,-6.09
KXATPMATCH-26JUL01AUGPRI-PRI,KXATPMATCH-26JUL01AUGPRI,ATP,1782927720,1782934200,32.0,1.0,19,1.0,stop,-5.89,0.31,-6.199999999999999
KXATPMATCH-26JUL02FRIKYP-KYP,KXATPMATCH-26JUL02FRIKYP,ATP,1782928380,1782990480,8.0,1.0,78,1.0000000000000009,stop,-5.460000000000001,0.47,-5.930000000000001
KXATPMATCH-26JUL01NAKSTR-STR,KXATPMATCH-26JUL01NAKSTR,ATP,1782932100,1782997380,49.0,1.0,12,1.0,stop,-5.76,0.22,-5.9799999999999995
KXATPMATCH-26JUL02DUCCOB-DUC,KXATPMATCH-26JUL02DUCCOB,ATP,1782934260,1783008000,27.0,42.0,23,1.0,target,3.4499999999999997,0.72,2.7299999999999995
KXATPMATCH-26JUL01TSIDJO-TSI,KXATPMATCH-26JUL01TSIDJO,ATP,1782937200,1782937260,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL01TSIDJO-TSI,KXATPMATCH-26JUL01TSIDJO,ATP,1782937320,1782937380,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02BERFAR-FAR,KXATPMATCH-26JUL02BERFAR,ATP,1782937440,1783002960,38.0,1.0,16,1.0,stop,-5.92,0.29000000000000004,-6.21
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782954000,1782997260,15.000000000000002,1.0,41,2.0000000000000018,stop,-5.74,0.4,-6.140000000000001
KXATPCHALLENGERMATCH-26JUL01GLIWIN-WIN,KXATPCHALLENGERMATCH-26JUL01GLIWIN,Challenger,1782955440,1782964560,57.99999999999999,98.0,10,2.0,target,4.000000000000001,0.19999999999999998,3.8000000000000007
KXATPMATCH-26JUL02DIASON-SON,KXATPMATCH-26JUL02DIASON,ATP,1782964620,1782993960,48.0,74.0,13,1.0,target,3.38,0.41000000000000003,2.9699999999999998
KXATPCHALLENGERMATCH-26JUL02PAVKUZ-PAV,KXATPCHALLENGERMATCH-26JUL02PAVKUZ,Challenger,1782990540,1782995520,56.00000000000001,0.0,11,1.9999999999999858,settlement,-6.16,0.19,-6.3500000000000005
KXATPMATCH-26JUL02DEMAN-MAN,KXATPMATCH-26JUL02DEMAN,ATP,1782991200,1782991380,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL02DEMAN-MAN,KXATPMATCH-26JUL02DEMAN,ATP,1782991440,1782991500,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL02DEMAN-MAN,KXATPMATCH-26JUL02DEMAN,ATP,1782991560,1782992820,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL02DEMAN-MAN,KXATPMATCH-26JUL02DEMAN,ATP,1782992880,1782992940,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL02SAKLEG-SAK,KXATPCHALLENGERMATCH-26JUL02SAKLEG,Challenger,1782993060,1783002780,83.0,1.0,7,1.0,stop,-5.739999999999999,0.08,-5.819999999999999
KXATPCHALLENGERMATCH-26JUL02COUVAS-VAS,KXATPCHALLENGERMATCH-26JUL02COUVAS,Challenger,1782994020,1783001760,65.0,1.0,9,3.0,stop,-5.76,0.16,-5.92
KXATPMATCH-26JUL02DIASON-SON,KXATPMATCH-26JUL02DIASON,ATP,1782995580,1782996660,55.0,77.0,11,1.0,target,2.42,0.34,2.08
KXATPCHALLENGERMATCH-26JUL01ELLBAR-ELL,KXATPCHALLENGERMATCH-26JUL01ELLBAR,Challenger,1782996720,1783002480,39.0,1.0,16,2.0,stop,-6.08,0.29000000000000004,-6.37
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782997320,1782997560,5.0,1.0,125,3.0,stop,-5.0,0.51,-5.51
KXATPMATCH-26JUL01NAKSTR-STR,KXATPMATCH-26JUL01NAKSTR,ATP,1782997440,1782997500,5.0,5.0,125,1.0,target,0.0,0.84,-0.84
KXATPMATCH-26JUL01NAKSTR-STR,KXATPMATCH-26JUL01NAKSTR,ATP,1782997560,1782997980,4.0,15.0,156,1.0,target,17.16,1.8199999999999998,15.34
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782997620,1782997680,6.0,1.0,104,2.0,stop,-5.2,0.5,-5.7
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782997740,1782998340,6.0,1.0,104,2.0,stop,-5.2,0.5,-5.7
KXATPCHALLENGERMATCH-26JUL02SHISUR-SUR,KXATPCHALLENGERMATCH-26JUL02SHISUR,Challenger,1782998040,1783001460,66.0,1.0,9,1.0,stop,-5.8500000000000005,0.16,-6.010000000000001
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782998400,1782998460,3.0,1.0,208,2.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782998520,1782998580,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL02DIARAP-RAP,KXATPCHALLENGERMATCH-26JUL02DIARAP,Challenger,1782998760,1782998760,3.0,0.0,208,1.0,settlement,-6.24,0.43,-6.67
KXATPMATCH-26JUL01NAKSTR-STR,KXATPMATCH-26JUL01NAKSTR,ATP,1782998700,1782999720,53.0,80.0,11,1.0,target,2.97,0.33,2.64
KXATPMATCH-26JUL02HALGIR-HAL,KXATPMATCH-26JUL02HALGIR,ATP,1782998820,1783004940,48.0,1.0,13,2.0,stop,-6.109999999999999,0.24000000000000002,-6.35
KXATPCHALLENGERMATCH-26JUL02ABOMEL-MEL,KXATPCHALLENGERMATCH-26JUL02ABOMEL,Challenger,1783000080,1783008840,70.0,98.0,8,1.0,target,2.24,0.13999999999999999,2.1
KXATPMATCH-26JUL02JACBUB-JAC,KXATPMATCH-26JUL02JACBUB,ATP,1783001520,1783018320,24.0,1.0,26,1.0,stop,-5.98,0.36000000000000004,-6.340000000000001
KXATPCHALLENGERMATCH-26JUL02COUVAS-VAS,KXATPCHALLENGERMATCH-26JUL02COUVAS,Challenger,1783001820,1783001880,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL02COUVAS-VAS,KXATPCHALLENGERMATCH-26JUL02COUVAS,Challenger,1783001940,1783002000,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL02COUVAS-VAS,KXATPCHALLENGERMATCH-26JUL02COUVAS,Challenger,1783002060,1783002240,4.0,0.0,156,1.0,settlement,-6.24,0.42,-6.66
KXATPMATCH-26JUL02KHAHAN-KHA,KXATPMATCH-26JUL02KHAHAN,ATP,1783002300,1783011000,64.0,97.0,9,1.0,target,2.97,0.16999999999999998,2.8000000000000003
KXATPCHALLENGERMATCH-26JUL01ELLBAR-ELL,KXATPCHALLENGERMATCH-26JUL01ELLBAR,Challenger,1783002540,1783002540,3.0,0.0,208,1.0,settlement,-6.24,0.43,-6.67
KXATPMATCH-26JUL03AUGZHE-ZHE,KXATPMATCH-26JUL03AUGZHE,ATP,1783002660,1783108560,20.0,1.0,31,1.0,stop,-5.89,0.38,-6.27
KXATPCHALLENGERMATCH-26JUL02SAKLEG-SAK,KXATPCHALLENGERMATCH-26JUL02SAKLEG,Challenger,1783002840,1783002960,9.0,0.0,69,1.0,settlement,-6.21,0.4,-6.61
KXWTAMATCH-26JUL02ANIKEN-KEN,KXWTAMATCH-26JUL02ANIKEN,WTA,1783003020,1783004220,6.0,10.0,104,1.0,target,4.16,1.08,3.08
KXWTAMATCH-26JUL02BLIKOS-KOS,KXWTAMATCH-26JUL02BLIKOS,WTA,1783003020,1783006860,69.0,98.0,9,1.0,target,2.61,0.16,2.4499999999999997
KXATPMATCH-26JUL02MENDIM-MEN,KXATPMATCH-26JUL02MENDIM,ATP,1783004280,1783022580,63.0,1.0,9,1.0,stop,-5.58,0.16,-5.74
KXATPMATCH-26JUL02HALGIR-HAL,KXATPMATCH-26JUL02HALGIR,ATP,1783005000,1783005240,5.0,6.0,125,2.0,target,1.25,0.9199999999999999,0.33000000000000007
KXATPMATCH-26JUL02HALGIR-HAL,KXATPMATCH-26JUL02HALGIR,ATP,1783005300,1783005420,5.0,1.0,125,1.0,stop,-5.0,0.51,-5.51
KXATPCHALLENGERMATCH-26JUL02CANHEM-HEM,KXATPCHALLENGERMATCH-26JUL02CANHEM,Challenger,1783005480,1783009740,51.0,78.0,12,2.0,target,3.24,0.36,2.8800000000000003
KXATPCHALLENGERMATCH-26JUL02HERRIB-RIB,KXATPCHALLENGERMATCH-26JUL02HERRIB,Challenger,1783006920,1783009740,57.00000000000001,1.0,10,1.000000000000007,stop,-5.6000000000000005,0.19,-5.790000000000001
KXATPMATCH-26JUL02DUCCOB-DUC,KXATPMATCH-26JUL02DUCCOB,ATP,1783008060,1783012740,45.0,1.0,13,1.0,stop,-5.72,0.24000000000000002,-5.96
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783008900,1783014840,16.0,1.0,39,0.9999999999999982,stop,-5.85,0.4,-6.25
KXATPMATCH-26JUL03DAVFUC-FUC,KXATPMATCH-26JUL03DAVFUC,ATP,1783009080,1783096680,27.0,1.0,23,1.0,stop,-5.98,0.34,-6.32
KXATPMATCH-26JUL03HURPAU-PAU,KXATPMATCH-26JUL03HURPAU,ATP,1783009860,1783098240,67.0,1.0,9,1.0,stop,-5.94,0.15000000000000002,-6.090000000000001
KXATPMATCH-26JUL03JODMOC-MOC,KXATPMATCH-26JUL03JODMOC,ATP,1783009920,1783088040,24.0,38.0,26,1.0,target,3.6400000000000006,0.77,2.8700000000000006
KXWTAMATCH-26JUL02CIRBIR-CIR,KXWTAMATCH-26JUL02CIRBIR,WTA,1783011060,1783016580,69.0,98.0,9,1.0,target,2.61,0.16,2.4499999999999997
KXATPMATCH-26JUL03SAFFON-SAF,KXATPMATCH-26JUL03SAFFON,ATP,1783012200,1783075260,29.999999999999996,47.0,20,0.9999999999999929,target,3.400000000000001,0.6499999999999999,2.750000000000001
KXATPMATCH-26JUL02DUCCOB-DUC,KXATPMATCH-26JUL02DUCCOB,ATP,1783012800,1783012920,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL02DUCCOB-DUC,KXATPMATCH-26JUL02DUCCOB,ATP,1783012980,1783013040,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL04DESVA-SVA,KXATPMATCH-26JUL04DESVA,ATP,1783013100,1783168740,18.0,1.0,34,1.0,stop,-5.78,0.39,-6.17
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783014900,1783014960,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015020,1783015080,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015140,1783015200,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015260,1783015320,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015380,1783015440,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015500,1783015560,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015620,1783015740,5.0,1.0,125,2.0,stop,-5.0,0.51,-5.51
KXATPMATCH-26JUL02LEHMOL-MOL,KXATPMATCH-26JUL02LEHMOL,ATP,1783015800,1783015860,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL03RINDJO-RIN,KXATPMATCH-26JUL03RINDJO,ATP,1783015980,1783084620,15.000000000000002,23.0,41,1.0000000000000018,target,3.2799999999999994,0.88,2.3999999999999995
KXATPMATCH-26JUL04FRISON-SON,KXATPMATCH-26JUL04FRISON,ATP,1783016760,1783184580,16.0,25.0,39,0.9999999999999982,target,3.51,0.89,2.6199999999999997
KXATPMATCH-26JUL02JACBUB-JAC,KXATPMATCH-26JUL02JACBUB,ATP,1783018380,1783018440,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL02JACBUB-JAC,KXATPMATCH-26JUL02JACBUB,ATP,1783018500,1783018620,6.0,0.0,104,1.0,settlement,-6.24,0.42,-6.66
KXWTAMATCH-26JUL02OSONOS-OSO,KXWTAMATCH-26JUL02OSONOS,WTA,1783018680,1783019400,13.0,20.0,48,3.0,target,3.3600000000000003,0.93,2.43
KXWTAMATCH-26JUL03BARKRE-KRE,KXWTAMATCH-26JUL03BARKRE,WTA,1783019520,1783099800,66.0,98.0,9,1.0,target,2.88,0.16999999999999998,2.71
KXATPMATCH-26JUL02MENDIM-MEN,KXATPMATCH-26JUL02MENDIM,ATP,1783022640,1783022700,11.0,16.0,56,1.0,target,2.8000000000000003,0.92,1.8800000000000003
KXATPMATCH-26JUL02MENDIM-MEN,KXATPMATCH-26JUL02MENDIM,ATP,1783022760,1783022760,14.0,0.0,44,1.0,settlement,-6.16,0.38,-6.54
KXWTAMATCH-26JUL03MUCSAW-SAW,KXWTAMATCH-26JUL03MUCSAW,WTA,1783022820,1783100280,12.0,18.0,52,1.0,target,3.12,0.93,2.19
