wallet,n_markets_p1,n_fills_p1,avg_entry_p1,win_rate_p1,edge_p1,edge_se_p1,notional_p1,n_markets_p2,n_fills_p2,avg_entry_p2,win_rate_p2,edge_p2,edge_se_p2,notional_p2
0x7cb207841c27d6d76d272e55209694c86e7bf12f,40.0,257.0,0.715590204802617,0.825,0.10940979519738295,0.03788113699815249,59459.75430880595,47.0,110.0,0.8394540123510439,0.8297872340425532,-0.009666778308490252,0.05521463020282944,21586.346998025216
0x7d0e41915dd94259bbe9dae12d33b1c26d304f01,31.0,78.0,0.46274671834984865,0.3225806451612903,-0.14016607318855828,0.07337589522144791,692.6615610004525,58.0,211.0,0.4132241810518554,0.43103448275862066,0.017810301706765272,0.058577873163711366,2022.6699009991353
0x7d9a514f9da9e8aa7fa37306943c7d1720d805e6,146.0,6042.0,0.4896267053027816,0.4726027397260274,-0.017023965576754136,0.04077537313118819,583947.2623107228,201.0,7881.0,0.493974923780343,0.46766169154228854,-0.02631323223805448,0.034996933742790594,494791.0647198579
0x7e391a15247b055f04844c53b847ff9ee349fe16,31.0,33.0,0.2253247555022703,0.03225806451612903,-0.19306669098614127,0.03594626747910718,453.0859822294557,87.0,92.0,0.22438753294609012,0.16091954022988506,-0.06346799271620508,0.037155037327013696,1060.7099409881425
0x7edb8d9e184f9747d6957dc3d54e1e8a0d6e7993,149.0,6699.0,0.505240524948427,0.5436241610738255,0.038383636125398614,0.03738479665906533,20427.897486487916,157.0,8869.0,0.5013949236178535,0.5477707006369427,0.04637577701908915,0.036994367336939595,30169.910990004366
0x7fea691e28d169a33c500607279f2acb49058f74,144.0,5579.0,0.5028831635391052,0.5416666666666666,0.03878350312756141,0.04030147273175467,430140.5852771639,128.0,3006.0,0.5066794210314552,0.5,-0.006679421031455236,0.04389736435423681,277192.3018557673
0x803d7fa890bfe8dbd31b495c570c7301d03ffc31,34.0,49.0,0.7735869682328259,0.8823529411764706,0.10876597294364464,0.055120768722062154,147.89291947831236,20.0,33.0,0.5730967575181799,0.7,0.12690324248182014,0.0794938402189741,93.11098400152495
0x809866978e1b5b4bc4d2f24963427ed6aad75646,173.0,581.0,0.5731370732712926,0.6878612716763006,0.11472419840500793,0.030554315988640748,9367.871485756468,99.0,308.0,0.4878991833532358,0.494949494949495,0.007050311596259222,0.045847301028275125,1961.9296639867614
0x80d8dddcfdc075eb70f6d2d774a27bfb255ab703,142.0,545.0,0.4893568188741211,0.4859154929577465,-0.0034413259163746292,0.036253963487183925,18450.845266967524,126.0,348.0,0.4613057739494923,0.40476190476190477,-0.05654386918758764,0.040061237531634306,24966.22700903749
0x8165f885f94e120a28c4d38396acfe4b871b97b8,26.0,45.0,0.8925358927580394,0.9615384615384616,0.06900256878042213,0.029100794486817537,16295.938094703613,41.0,87.0,0.8971580663848003,0.926829268292683,0.029671201907882708,0.027152125473600602,19992.45312800792
0x829ae1c1147ca6d2a4529bf36d264fd6cf73a748,50.0,71.0,0.7568361460985764,0.88,0.12316385390142377,0.03386567189660641,149.06517063587393,56.0,112.0,0.5000914080872152,0.5178571428571429,0.017765734769927672,0.06272967857291493,363.0398759946362
0x831d0c4050cef46dd2cefc1f1cfb8579d1c20705,46.0,61.0,0.6543994122351586,0.7391304347826086,0.08473102254745012,0.06231338983070878,493.55743600033594,111.0,151.0,0.5172750003282428,0.5045045045045045,-0.01277049582373842,0.04380292458043694,404.04985399680373
0x84ad9c5c547a82ec9a08547b94bd922446e5bfb7,290.0,52548.0,0.6195432280507469,0.6655172413793103,0.04597401332856337,0.026179783797725235,555876.077505203,235.0,23624.0,0.6356605537837331,0.8042553191489362,0.16859476536520304,0.02553898483264405,368733.3388142185
0x85264d29fa7279946d15105c17eb6c2533f572aa,42.0,103.0,0.36601790984904714,0.35714285714285715,-0.008875052706189948,0.06911957196297738,982.5833969459266,63.0,140.0,0.4636900613859688,0.47619047619047616,0.01250041480450736,0.05387472028347059,3219.8407349577833
0x85630920a4199fb360724c2e07492b343cdf5e98,51.0,84.0,0.9759747123294119,1.0,0.024025287670588247,0.00558682938554509,7593.995221985354,59.0,76.0,0.9782598021411291,1.0,0.021740197858871064,0.004857676273254517,3918.3088800024802
0x85c3e3052e5bbe835ff27a4cbf2abd296a89700c,22.0,22.0,0.5326059563272729,0.6363636363636364,0.10375768003636363,0.10038510497797978,1732.4159609243566,75.0,79.0,0.4547607246368607,0.38666666666666666,-0.06809405797019409,0.05423005111269545,6872.009927989521
0x864929c386be023347d02e9eea10c942febbba57,25.0,42.0,0.49764812580501405,0.56,0.06235187419498598,0.08973184963297783,1135.0499530178145,50.0,75.0,0.4639849903769089,0.54,0.07601500962309114,0.07041117130704104,2270.9383860146654
0x88335d2d601fbbf411e3832407e7665facab07ec,26.0,48.0,0.7529573410655767,0.8076923076923077,0.054734966626731024,0.07560224855152287,63.527827008416935,26.0,31.0,0.6824185830025152,0.7692307692307693,0.08681218622825405,0.08139567227821783,32.099936000083545
0x893575c7d99542163c6b6e8a0fe5af0b6d217daa,51.0,1391.0,0.5612990722629101,0.6274509803921569,0.06615190812924679,0.06459090154704325,3334.37763800009,394.0,11397.0,0.5112978959424515,0.5,-0.01129789594245144,0.02380085507063046,46627.49229401328
0x894381f05b7133c66b6b35f60db29d4d33096c65,44.0,272.0,0.5992568544581677,0.7727272727272727,0.1734704182691051,0.05648376721148403,974.7870226343591,47.0,146.0,0.6294924998329431,0.7446808510638298,0.11518835123088672,0.060317647697270695,304.6697979991828
0x8951294fc954ddb5cba44caabc58edc2dbc1dfcf,35.0,69.0,0.5594519424757406,0.45714285714285713,-0.10230908533288333,0.07363593879414519,273.6551650011013,24.0,37.0,0.4861360288866203,0.4166666666666667,-0.06946936221995363,0.09153625482641586,164.26855500006855
0x89d63b7bf6e68e5796546d712d0101770be5c3c5,25.0,40.0,0.9034839560304975,0.96,0.05651604396950263,0.023533171498026452,3405.5096960057563,47.0,66.0,0.9300736519123394,0.8723404255319149,-0.05773322638042455,0.043380969324896594,13103.346700958567
0x8d07c1d46cb9aed55bd3742d5ef757b3c91fb9fe,36.0,168.0,0.16152270292831436,0.027777777777777776,-0.1337449251505366,0.023719967044784674,755.5934870060912,43.0,225.0,0.16124072225693264,0.13953488372093023,-0.021705838536002425,0.04020884879419533,1016.7492439990792
0x8d10b39465225d7a881b56b4af8354997f0c940a,25.0,31.0,0.4718735195223531,0.4,-0.07187351952235305,0.07643798474393385,290.6445749971775,45.0,60.0,0.48903390690264154,0.5333333333333333,0.044299426430691825,0.07001774094608741,1062.0558489848604
0x8d114f32faa0c5fb423e4d5d590f72deaad3a8e1,49.0,83.0,0.28821286849592787,0.1836734693877551,-0.10453939910817278,0.048567445197913686,186.577710054341,57.0,89.0,0.28332756022680955,0.17543859649122806,-0.10788896373558153,0.04571551352881926,204.8541640006421
0x8d191441006b5e569f92023d24cce825cf40bf25,35.0,42.0,0.5181916092890771,0.4857142857142857,-0.032477323574791446,0.06930507033973397,471.6106597224022,31.0,35.0,0.5448617649207425,0.5806451612903226,0.03578339636958012,0.07492982139800208,990.2999609647363
0x8dd8f566b50f54a7a8ec02412723974b40679a1c,41.0,231.0,0.4638006935617293,0.5609756097560976,0.09717491619436826,0.06819698436060818,4492.762630406671,28.0,78.0,0.5230750927284054,0.6071428571428571,0.08406776441445185,0.08008836088226799,2301.1702510000846
0x8e1c011dbfa2db2b5af9b021c56a18f37ab0a9a5,60.0,290.0,0.5932548598057115,0.7666666666666667,0.1734118068609551,0.0456457841486756,481.6343492123614,28.0,167.0,0.5956381533625379,0.7857142857142857,0.19007613235174783,0.06867106447466965,319.9995729972099
0x8e52216607ebb117b498b689bcdc6d778cd32320,105.0,804.0,0.9857398219044152,1.0,0.01426017809558496,0.0018910189670877501,260887.1332261486,160.0,525.0,0.9802900624243118,0.9875,0.007209937575688193,0.006142319223086627,231183.53154301632
0x8e62319a1be9bc75972881c074596ad2cbcefd00,22.0,28.0,0.5595637628777514,0.5909090909090909,0.031345328031339326,0.0725493026356482,886.5898762014097,43.0,55.0,0.47002293763913555,0.4418604651162791,-0.02816247252285647,0.0715757219600511,397.5599430047819
0x8f142d9acab6bdbb823d0f0a2b035e4783aeca5a,36.0,223.0,0.4604831521534277,0.4166666666666667,-0.043816485486761064,0.06857126628600778,714.4523300013346,36.0,107.0,0.5500953058081394,0.6111111111111112,0.061015805302971855,0.07010460142743713,489.9841189999601
0x8fb42a78d00f0b08670b51a4fae571389b78d080,32.0,103.0,0.5506795571663512,0.53125,-0.019429557166351107,0.07596954203335335,337.17676680018167,40.0,68.0,0.5936411795224329,0.575,-0.018641179522432893,0.07189897232858877,240.17637000000002
0x9079e3b10d8422844afd9cb7f36468a3c6a0b19b,60.0,132.0,0.614098581495297,0.7333333333333333,0.11923475183803632,0.04663695228947341,4789.091083670847,30.0,50.0,0.5476132186225201,0.6333333333333333,0.08572011471081306,0.07118519302655944,2038.4149520256865
0x9086ecc713bc35f307d7ba3c87d1c1c1c1514d46,49.0,49.0,0.4719134573836734,0.4897959183673469,0.017882460983673472,0.06500436712276124,9486.796499822227,40.0,43.0,0.48323188127734384,0.575,0.09176811872265621,0.08018756522928115,8136.186353943263
0x908aad3bfbd70410e73f1db6a3e46c2a917cad16,96.0,1593.0,0.5301338985171719,0.5833333333333334,0.05319943481616157,0.046479158605000334,31918.180984012237,41.0,656.0,0.5395867307920607,0.5609756097560976,0.021388878964036944,0.07323240093302626,21413.0296689883
0x93957e3f35f2b26baa52ae5b6df1c0e07fa1ec86,164.0,164.0,0.9167246624134145,0.926829268292683,0.010104605879268265,0.020381966875375374,13427.037130363315,62.0,62.0,0.9185644864935482,0.9354838709677419,0.016919384474193527,0.03161723546100532,61.99971699984818
0x93bfac600820abf164a28e18ea1131ba7ba2a572,56.0,197.0,0.7746872508797671,0.9464285714285714,0.1717413205488043,0.030887478868891857,5237.529397693818,58.0,278.0,0.7747907543562632,0.9137931034482759,0.13900234909201264,0.03693665358143137,10420.934051011325
0x93f48e638d6035fff58c835299874255219af72a,22.0,24.0,0.967954545240909,1.0,0.03204545475909093,0.007339178342935243,150.3189469994624,58.0,63.0,0.9628018850183201,0.9827586206896551,0.019956735671335,0.01742665610106057,521.1477609993751
0x945a49252f772a10c6ddd1d1e1e24ee20438a48c,119.0,3507.0,0.45812282768593454,0.42016806722689076,-0.03795476045904374,0.04333333478589914,11482.03399399843,43.0,1754.0,0.4491389435746769,0.46511627906976744,0.015977335495090603,0.07280168774484458,6858.977394000807
0x94746ed6c69bdd5d5711b18d781d3978ef705091,75.0,306.0,0.02892972592572016,0.013333333333333334,-0.015596392592386833,0.013312250253297235,179.84236600103625,54.0,144.0,0.031171284046726238,0.037037037037037035,0.005865752990310794,0.02581407858862805,67.65150400171089
0x948b7f2f159eb7f5c0270a0b188ab580d77da188,136.0,356.0,0.5135546472261555,0.5367647058823529,0.02321005865619737,0.036327963493261575,7413.4331416590385,20.0,30.0,0.47709511317189135,0.7,0.22290488682810872,0.09076443066148188,77.96996900297921
0x94bb23ba929a98606b5f7514afaa6756f7bb77ee,32.0,38.0,0.2994469044856778,0.09375,-0.20569690448567785,0.05451855343260254,2903.6243295746176,58.0,144.0,0.24290860563723307,0.10344827586206896,-0.13946032977516412,0.03724033154909942,6800.043119983319
0x952786297c560ebe88de2bac6ccf7cbcf531f108,88.0,531.0,0.20254777059773119,0.22727272727272727,0.02472495667499609,0.026598560119268897,579.6698588378442,48.0,275.0,0.41215579447789225,0.5416666666666666,0.1295108721887744,0.04343240826464403,1527.0092289988947
0x9694d6672357c3cf44ae8256f08b99280f0ab7ad,25.0,69.0,0.6265871075432059,0.72,0.09341289245679402,0.07443066205100024,3882.1490071996955,22.0,59.0,0.6419887701731534,0.6363636363636364,-0.005625133809516988,0.10422075005964734,2575.27651699478
0x978f75054e9beb93bc208b1140ec33fbfe1ae14d,109.0,146.0,0.6821849056818774,0.7431192660550459,0.060934360373168454,0.038279933890172646,556.104423091803,82.0,115.0,0.6897016351830328,0.7439024390243902,0.05420080384135736,0.04633793088233846,524.604092001075
0x982543486678a1b6f5c1e9ba189427fe5b789ffc,20.0,24.0,0.39307121335386047,0.3,-0.09307121335386051,0.08831181250765642,492.9999789766341,23.0,36.0,0.3540951521320967,0.43478260869565216,0.08068745656355555,0.10098129487630017,345.3999690008802
0x985d4f391c400f4a8479461a4ac3e49dbbb833c9,58.0,157.0,0.4377059944285363,0.4827586206896552,0.04505262626111889,0.06088283707727535,641.7737070006638,69.0,218.0,0.3896883557385696,0.3188405797101449,-0.07084777602842467,0.0529558207138778,971.9346350023552
0x98883c610e4400dd998f81cf41658d51ff06e6fe,121.0,434.0,0.3880484887651833,0.2727272727272727,-0.11532121603791058,0.035558734256883176,8583.24629599922,127.0,298.0,0.43302822982232797,0.4330708661417323,4.2636319404376405e-05,0.040683629957718265,15148.208528986079
0x98db8cca55c32b24cfb414b5b43d273f4e1fdd17,272.0,14969.0,0.5225397891723256,0.6433823529411765,0.12084256376885083,0.028263700732919835,733308.1968696676,375.0,15308.0,0.5217080995254315,0.5146666666666667,-0.007041432858764916,0.024063659609307893,871227.6550017609
0x9991fe1fbb5b4b5394a98cfc60b8fae47f6436b8,45.0,55.0,0.5600237881791088,0.6,0.039976211820891124,0.07293218526802363,348.9499180041068,57.0,103.0,0.5377953031456629,0.5087719298245614,-0.02902337332110149,0.05929750397487346,1111.8498989784584
0x99bce72fb855cc8eebe6c85683ede46da1784f35,21.0,153.0,0.2052504648737339,0.09523809523809523,-0.11001236963563872,0.05810601249154102,1959.1378050018482,139.0,710.0,0.20652895811355973,0.09352517985611511,-0.11300377825744463,0.024950287972042372,9535.099237001532
0x99d76c8a97a7c7ed25ecedc881d5aed3a73c6435,52.0,212.0,0.5140216486449137,0.4807692307692308,-0.033252417875682956,0.05516356190839596,23886.62146091042,33.0,76.0,0.5235682403072082,0.6060606060606061,0.08249236575339786,0.06998121144147781,13360.435198002624
0x99f7db1fbcf6a73fa23d1a7a46bbc224627d1a59,46.0,130.0,0.2857271852940863,0.15217391304347827,-0.13355327225060803,0.047457091314797924,2037.2274594012147,26.0,102.0,0.287046784144423,0.2692307692307692,-0.017816014913653776,0.07781238791112653,1845.6435539980737
0x99fc64e30de1d36502c984d69d3b81f39910ec26,23.0,27.0,0.4765357298805808,0.5217391304347826,0.04520340055420178,0.07039570480441476,17181.422611767357,40.0,46.0,0.413395785769411,0.475,0.06160421423058897,0.06768629085816259,19746.86995385494
0x9aa7b3591a8dd282aa9f8cb83b48747e2edae3d9,27.0,47.0,0.14655237917324504,0.037037037037037035,-0.109515342136208,0.037313101648700484,191.21260599435072,40.0,55.0,0.18251846151171236,0.05,-0.13251846151171237,0.03233599025284363,144.9857100018
0x9b37c805c6ce091575cfeee561fde5f7d6570eb2,74.0,285.0,0.6219655953573682,0.8243243243243243,0.20235872896695611,0.0385277711532337,471.6334819965065,22.0,109.0,0.6331646153214339,0.6818181818181818,0.04865356649674808,0.08558350540971847,258.599670997553
0x9c76cdb43fb46454da005fbc82047a64a18ec926,31.0,83.0,0.32842930783547464,0.16129032258064516,-0.16713898525482956,0.06702177254300627,39386.14793786319,26.0,67.0,0.357842186992932,0.38461538461538464,0.026773197622452536,0.08725801292654942,36799.317507800726
0x9cb48ddd4185f3e947edf596589e40e574588285,79.0,411.0,0.6218861697977272,0.6962025316455697,0.07431636184784253,0.049318878848532956,20606.024674546756,43.0,128.0,0.6394795869539386,0.7209302325581395,0.08145064560420102,0.057388538693607806,22872.91982212063
0x9d8a71b1caf3cf1d7cc72b610058c6c424865201,30.0,123.0,0.16135592626921907,0.06666666666666667,-0.09468925960255242,0.04340174675846187,5281.75892277349,38.0,186.0,0.2713537354314709,0.2631578947368421,-0.00819584069462882,0.06400349069430074,36668.53613099969
0x9d94f602535e518ee1cb6aade0ca9569f1b1017d,137.0,2246.0,0.5057190403474704,0.5912408759124088,0.08552183556493832,0.03479466248721757,287553.9567991338,157.0,1012.0,0.49204683026547025,0.49044585987261147,-0.0016009703928588173,0.0336398251809471,172759.1114070522
0x9ec29efed08d7f8ace3f3eaff98d5bb21789bd08,56.0,146.0,0.3856345148744828,0.30357142857142855,-0.08206308630305426,0.05509089922921911,9992.353795244779,73.0,153.0,0.40520103598721596,0.3561643835616438,-0.04903665242557215,0.051309754251810225,32125.109873032237
0xa05a6054ea4274b34d663b868dc3bd61a68e4635,52.0,115.0,0.4952671944477196,0.5769230769230769,0.08165588247535727,0.06697038184598379,314.51296900117734,41.0,78.0,0.4397621155448557,0.43902439024390244,-0.0007377253009532983,0.07647572235719831,234.28958799814023
0xa0bb2ef3dc4048ea1dbf88619e2c06d125a04c8a,113.0,140.0,0.8990035097876043,0.9026548672566371,0.003651357469032885,0.023749276174285003,7452.798884017944,80.0,111.0,0.8735499393713522,0.9375,0.06395006062864787,0.027803307246897932,823.6965079976286
0xa18267dca1488ff8178f10aad5078601cbbe3106,34.0,43.0,0.6723629982404422,0.7058823529411765,0.033519354700734236,0.06553033924308169,2302.1787279189716,57.0,60.0,0.7022075841256761,0.7368421052631579,0.03463452113748164,0.05575276985228077,2970.658588989765
0xa42f127d7e8df9f16881ffcc9ed0bc0326875f5a,56.0,4493.0,0.47949060120232306,0.5714285714285714,0.09193797022624839,0.06457120846286948,233721.06220299727,61.0,7249.0,0.4716309438101209,0.5245901639344263,0.052959220124305165,0.06278391244124673,83694.80748000967
0xa44a3129e3b47d2702519ace8694c0e1f46388ec,35.0,63.0,0.5962473831894264,0.6,0.00375261681057367,0.07752181089660215,8686.533467025994,28.0,38.0,0.5155643978848158,0.5357142857142857,0.020149887829469897,0.08450678541850222,5116.456878952578
0xa4e810d1f9273ba30a3827ab966cc857942cff03,38.0,70.0,0.5121746751317169,0.5789473684210527,0.06677269328933581,0.06424931693105244,894.9078343152992,50.0,118.0,0.5133772469933994,0.56,0.04662275300660065,0.06295858956755096,640.2898789969958
0xa509ae942ac8d8bc3f8c5df30cb6ae2c9b13ae46,319.0,16629.0,0.5078360647330853,0.6551724137931034,0.14733634906001816,0.025815753946866967,163106.98423726013,342.0,10645.0,0.4637521933557925,0.4590643274853801,-0.004687865870412372,0.024682905173637422,107687.71015997135
0xa56d4ac84d4cf2a1c0ae6a7b6324d30c6b643053,31.0,42.0,0.7423945923692806,0.7096774193548387,-0.03271717301444202,0.07465952286121366,1076.148856625812,35.0,36.0,0.8054087724614721,0.8571428571428571,0.05173408468138503,0.0628321547923433,1667.219861026201
0xa578b91dc07afb421d156151925b55f871856702,44.0,90.0,0.5295181447307259,0.5909090909090909,0.06139094617836507,0.07759283321152503,3114.9643354005148,49.0,93.0,0.33640787621310314,0.2857142857142857,-0.05069359049881743,0.06264737548545142,425.42981599757644
0xa62373e4098417a42d666da61338dcc69e0fa4fe,106.0,227.0,0.5325330939452909,0.5,-0.032533093945290886,0.04053417591444495,22983.606963968443,29.0,81.0,0.5381512199706893,0.5517241379310345,0.013572917960345298,0.07030256812967231,7068.604791021692
0xa65c599c826f116b687efd166d77deb107453bc1,23.0,28.0,0.48171128440260147,0.4782608695652174,-0.0034504148373841388,0.07131730464621919,86.54368700010822,23.0,24.0,0.3784010399978784,0.30434782608695654,-0.07405321391092193,0.09102833545106295,68.36979799958549
0xa680f5f2fc0f573377a4ac43eb210acaa1343384,66.0,66.0,0.9578943799318181,1.0,0.042105620068181825,0.00498769449197135,16586.238460208147,99.0,99.0,0.9569263595171716,0.9797979797979798,0.022871620280808084,0.014566273930108294,18340.143125087976
0xa7c00ff2f91ed5a18432376d5a97363648acdada,34.0,141.0,0.31355467982560925,0.20588235294117646,-0.10767232688443275,0.0640579942961154,6171.889130308689,28.0,66.0,0.33463373127014845,0.17857142857142858,-0.15606230269871993,0.0661647058402395,2702.761206998793
0xa9753050608809ac9a610158e49daf7686b142ee,72.0,143.0,0.5384687850349086,0.6111111111111112,0.07264232607620263,0.04415334201134209,2952.0187447225085,44.0,86.0,0.52908351211945,0.5681818181818182,0.03909830606236815,0.06603560491412054,436.44990699992945
0xa9f5e5c9c761a0c7d692ba479028f778a5dd937f,174.0,764.0,0.4267775970509771,0.4367816091954023,0.010004012144425194,0.029535453450107104,29154.92010703867,326.0,2118.0,0.4728516000641591,0.43558282208588955,-0.037268777978269475,0.022860730577062425,105560.39662796436
0xaa119000d7a9610494a2717eb54a3b15c965650b,23.0,26.0,0.9116501026903316,0.9565217391304348,0.044871636440103065,0.05626086904056173,1187.9997950171976,134.0,139.0,0.601500874899986,0.5895522388059702,-0.011948636094015861,0.017911154408808416,3892.4990539867295
0xab9fd3d22809132d0bcdc8cd7413a32ac35175f1,22.0,42.0,0.4722958995985332,0.5,0.027704100401466838,0.07941952075415035,1181.178686399697,27.0,88.0,0.46072953846806974,0.5185185185185185,0.05778898005044878,0.07314977955529284,2403.511449000293
0xabb01475dccf18c57ea012b7b2d7637c26d51369,24.0,48.0,0.30366983583272017,0.16666666666666666,-0.13700316916605348,0.07138900092675528,88.72724500008451,23.0,48.0,0.43803480325147665,0.43478260869565216,-0.0032521945558245053,0.08597142947861404,88.2453619999995
0xadfb6cba33cebca02eab6111ace1e3924b9cc2ef,23.0,543.0,0.5102695379032948,0.6086956521739131,0.09842611427061831,0.09801497746065468,26420.9407900196,118.0,1245.0,0.5201655608716155,0.559322033898305,0.03915647302668961,0.04552095167712192,127537.17633287875
0xae0249866c927ddb01faa2fe0ea4e11957b47ed0,32.0,57.0,0.6279145324520942,0.75,0.1220854675479058,0.055035429629830435,307.4677261902856,21.0,26.0,0.48883085702065926,0.47619047619047616,-0.012640380830183044,0.0921498144396469,184.51995599615066
0xaf76cdb1c3b4d9eb1d3a7f48e5ae844f25d8ffea,80.0,516.0,0.36912628451001595,0.2375,-0.13162628451001596,0.04152844053769152,1418.7240500000091,96.0,704.0,0.33682275571102743,0.3229166666666667,-0.013906089044360746,0.04203656738851516,1780.47654699973
0xafafeebd1d3b9c3391099aa3db30c75ca77d1635,110.0,2669.0,0.5246991589687077,0.6454545454545455,0.12075538648583785,0.04210260047425953,92304.69158110309,215.0,7304.0,0.5036658030962805,0.6093023255813953,0.10563652248511483,0.03192442636198387,231087.36106904226
0xafe307d5e175ef92a0a5b1837ce55ad4a8c31f2a,92.0,147.0,0.9102478652677526,0.9239130434782609,0.013665178210508031,0.023050919723255542,2124.8634168977487,46.0,66.0,0.8737162691632006,0.9130434782608695,0.039327209097669076,0.03838854056933044,1945.2467179911714
0xb07e7b15d3656426bcf8d8ddf14c65caceb40df5,55.0,113.0,0.3352700018115932,0.23636363636363636,-0.0989063654479569,0.04944319194971158,2590.376759008754,21.0,37.0,0.4604287243227688,0.47619047619047616,0.015761751867707362,0.10027380348196248,953.1099989993018
0xb1556d9d1a734508178d15ba822e579901a7ca84,50.0,225.0,0.45402092736386784,0.44,-0.014020927363867846,0.05781221462418006,2207.86688099994,156.0,663.0,0.4797418207212598,0.4935897435897436,0.013847922868483681,0.033122720402125,8939.769046004802
0xb4218a8df77b1d49197958acf401079be6128856,43.0,81.0,0.5288213701163366,0.627906976744186,0.0990856066278494,0.06249667484387273,2683.064233993626,136.0,248.0,0.5034880540657666,0.5588235294117647,0.055335475345998135,0.03881141446519823,17649.762540959535
0xb4c058e1bf845a6ba70249524ffaf1f29ce222eb,21.0,43.0,0.4174808896859933,0.38095238095238093,-0.036528508733612415,0.07654597185932781,331.48318699924357,74.0,137.0,0.2508652047775801,0.22972972972972974,-0.02113547504785041,0.043393924364702165,1438.8987490014642
0xb4d0807e3447a8ac6dc52f51070d4e7caa6fa1c5,40.0,68.0,0.4058493929245056,0.425,0.019150607075494337,0.06574860231164067,7441.915102031478,47.0,103.0,0.34372549094017363,0.2765957446808511,-0.06712974625932257,0.0625757884367633,8013.757613896573
0xb4d250f58c26840e09723a83ce9c8149aa32ce99,159.0,675.0,0.48578886845717056,0.5283018867924528,0.04251301833528233,0.034191041195697734,108351.39590493352,258.0,1578.0,0.3781400246725356,0.3372093023255814,-0.04093072234695417,0.02508177138928192,285422.3076161598
0xb595d09ce5bbc4d39e3b3d04e80c402d2c8d5922,146.0,1421.0,0.9857138328396788,1.0,0.014286167160321283,0.0015134863520274895,685409.2412901525,102.0,488.0,0.9828058841700471,1.0,0.017194115829952738,0.002587295379174112,538987.7554172858
0xb6fc9e6aa8f5f624b742cf86299bd32a5f57b24e,30.0,33.0,0.41222153764385006,0.4,-0.012221537643849926,0.0923298562034125,1249.0541478354703,68.0,86.0,0.4127798157181707,0.47058823529411764,0.057808419575946915,0.06028791218818349,3432.8702370521996
0xb71e6248aab14b21ab06ee8dcafdb26a0966641a,20.0,84.0,0.46580322614016795,0.3,-0.16580322614016788,0.08755301269595145,9624.654090864893,40.0,233.0,0.557841780391563,0.6,0.04215821960843704,0.06426074366556725,12595.769044030309
0xb763736e0af6cbc0ffd440051eeaa2920ef44a90,69.0,507.0,0.9859638566154902,1.0,0.01403614338450983,0.002774241828259519,149161.6186876073,67.0,120.0,0.9803467603014925,0.9850746268656716,0.004727866564179114,0.014086032521470964,54795.72130907249
0xb767acca4b6c04da69b5042c7b5660b99932d848,27.0,36.0,0.8209874946024205,0.9259259259259259,0.1049384313235054,0.041235630050934044,11748.898843993928,21.0,33.0,0.8028129374276534,0.8571428571428571,0.054329919715203866,0.08205500524105055,8965.032410940736
0xb7f372371312abd222e621d91be911013d58d6dc,105.0,128.0,0.5023977349020357,0.4380952380952381,-0.06430249680679756,0.047298669545202524,580.938876236814,294.0,583.0,0.6027396420485881,0.5476190476190477,-0.05512059442954055,0.027235271862514832,1482.662028001907
0xb8340dea08214f3b3584994cb2594b89843be4c1,30.0,31.0,0.4681814021922869,0.43333333333333335,-0.034848068858953626,0.07541264888655046,79.36207903931174,51.0,52.0,0.2903239145666667,0.3137254901960784,0.02340157562941176,0.06538539750876107,129.42630000030002
0xb8e143d45b06b3e2d1faa7bb8ebd6a83ffc29bc1,106.0,461.0,0.47738742025085773,0.5754716981132075,0.09808427786234988,0.04158159380126455,3301.8411251609355,27.0,102.0,0.5561203636188797,0.6666666666666666,0.110546303047787,0.07708193148055065,507.44645000044966
0xba58e7209765989edcd8d72f614d15ee438428c2,33.0,47.0,0.43079873373098304,0.42424242424242425,-0.006556309488558731,0.05675230612363911,3729.73766009878,25.0,33.0,0.47405712105878167,0.44,-0.0340571210587817,0.08826581661518121,5639.929168063081
0xbac4ab50a9059b89131cf7bad38bb12c031586db,44.0,73.0,0.536349796941047,0.5681818181818182,0.03183202124077119,0.06448849646297956,1018.1652839931805,107.0,142.0,0.49074972285274654,0.4766355140186916,-0.014114208834055003,0.04356921667341785,418.8198440019959
0xbb7c7568708d24e21b8bc5e5172780e2664582f2,27.0,31.0,0.23290860786573384,0.2222222222222222,-0.010686385643511551,0.04681316200509208,5941.276272548059,34.0,40.0,0.13265800189329494,0.11764705882352941,-0.015010943069765536,0.04493539434387883,158.8499770026504
0xbb8ef6381e4a35b4124584cfce1c73137e2508c1,190.0,1071.0,0.5779211185720213,0.6894736842105263,0.11155256563850495,0.028538529209485873,18102.015196204797,141.0,469.0,0.5870530133719251,0.6382978723404256,0.05124485896850047,0.03588805124654341,11805.018660001904
0xbbbfc884670cf97e20bebdeb3918e1042ccc388e,32.0,84.0,0.5688434396080252,0.625,0.05615656039197478,0.07376497829576792,264.0998860012346,52.0,93.0,0.6022215334664273,0.6538461538461539,0.05162462037972664,0.06240477156938882,304.06982100103255
0xbd3a01ef18c402d09b5e1bcdd63c43bd52ad91fd,40.0,40.0,0.4795748812075001,0.55,0.0704251187925,0.059167385473887786,5306.843161367053,25.0,27.0,0.5439459907010591,0.48,-0.06394599070105915,0.0883129931206135,2653.953835990474
