wallet,n,avg_price,win_rate,edge,edge_se,staked,shrink_weight,edge_shrunk,t_stat,p_value,q_value,significant_fdr
0x610b34082d25960c3b1f40895917921894b936a3,58.0,0.3943254020655172,0.41379310344827586,0.019467701382758662,0.05322510277542158,7521.332041000001,0.8175063769568337,0.01596603759897589,0.36576164944013045,0.7145429391401132,0.852374436767342,False
0xb474a4da8c5726c95e7de43f15c49f39ccaaa4bc,50.0,0.9840485547300001,1.0,0.01595144526999992,0.004376195373798054,5736.504,0.998493177716611,0.01592783093405959,3.64504870269442,0.00026734116893956106,0.0012838234491050215,True
0x0c5aaaba801d95733cf9cb41dcc3feb69dfbd48a,132.0,0.5129161044492424,0.5303030303030303,0.01738692585378787,0.03479921852657975,2483.081029,0.9128876296015731,0.01589668636631814,0.4996355260250365,0.6173317381303007,0.7809319458002929,False
0x56fc0c529f4e5c52ed03fca574bb2c2e92e0d798,52.0,0.4788779880403845,0.5,0.021122011959615494,0.06539817737915489,294.863769,0.747932340430919,0.015868372462231533,0.3229755446724109,0.746713762896567,0.869161910894386,False
0xd9c9651bfd445b2cddf750662ee79a755f216686,2150.0,0.559384983283628,0.5753488372093023,0.015963853925674343,0.009222661215780642,24242.716211,0.993342136359582,0.01585943184702955,1.730937909587206,0.08346283927985443,0.19336841680553676,False
0x362d2c618f7689682f1bfeca998d6ee005ee0c58,32.0,0.60196846045625,0.625,0.023031539543750035,0.07651915222474652,990.338396,0.6842821993127524,0.0158484205079139,0.30099052164226103,0.7634217222215463,0.8771667693858259,False
0xa74afd70c4c383bf45fee0f342502ac405c64893,256.0,0.5110781373390625,0.52734375,0.016265612660937512,0.018748400498747344,3469.378638,0.9730482875799055,0.01583476850046412,0.8675733517653563,0.38562793997982947,0.5914288067733068,False
0x355185a8add2a291c8f75d6b3e9f4904eea85d2b,40.0,0.5089678175025,0.525,0.016032182497500047,0.01324011283023124,1594.521825,0.9863746148967328,0.015817550657060458,1.2108795977095947,0.22594155297567786,0.4081746286201392,False
0xf06d833a1e1212a2a3995e1d5c305c1e00e344df,72.0,0.5664166486833334,0.5833333333333334,0.016916684649999958,0.030011139411993903,6233.538778,0.9337310205225924,0.01581417740983404,0.5636801861391252,0.5729718042769241,0.7503295419655874,False
0xc2ff87b109dcb2586f0a51d6fd6b448aa740ce1c,48.0,0.9841875,1.0,0.015812500000000007,0.000999847616935801,2870.6552,0.9999212307068861,0.015811276502729395,15.814909924434325,0.0,0.0,True
0x8451846b41a32a38fa022dd70df172869716581f,104.0,0.9161442036596154,0.9326923076923077,0.016548104032692357,0.024788586610880715,486.2268230000001,0.9538159882716136,0.015796769970979275,0.6675694864114892,0.5044084407882188,0.6981607777179923,False
0xbbf45014b7bef8c9306ca08cef6896fe13e0becc,104.0,0.9161451509884616,0.9326923076923077,0.0165471567038461,0.024824660222436918,507.24325699999997,0.9536877015872044,0.015793779512442003,0.6665612562499655,0.505052423754863,0.6984442360289737,False
0xd20869e79436b2baf9e73b6f46aa629b0ea729e6,161.0,0.510836346210559,0.5279503105590062,0.017113964348447253,0.033669988539462695,6217.944654,0.9179933624935296,0.01573345376746073,0.50828542244346,0.6112531917334185,0.7771004582954437,False
0x4f72b7e4dcd997a499039512c3ea101b295d6e6a,90.0,0.459443395768889,0.4777777777777778,0.018334382008888817,0.046398958077828935,408.44399599999997,0.8549605742964117,0.01571576045885148,0.3951464163944154,0.6927348349771041,0.838458290423543,False
0x12b5fbc61a8d8bcd17e4e1ac78d645cdf7d5f3cb,27.0,0.3427036840148148,0.37037037037037035,0.027666686355555525,0.09940064010360004,627.9970049999998,0.5622470539536872,0.015678010222500646,0.27833509247747296,0.7807551400782982,0.8844443131936044,False
0x31121402eafd4a157141db8f84b5da297ff63fcd,160.0,0.984346169474375,1.0,0.015653830525624968,0.002045425192067509,9281.868279999999,0.9996704300744246,0.01564876371810823,7.653093638590677,1.9539925233402755e-14,2.0224011590703703e-13,True
0x305bb5a33b7f6741907a5e668313a57ea312dac0,71.0,0.9843916651661967,1.0,0.015608334833803306,0.0035339087557365195,2778.32,0.999016878900981,0.015593265059349907,4.416733965885968,1.0020343115924035e-05,5.997634900817619e-05,True
0x2aee593a42e2df517cd588827182aa5a144ab327,39.0,0.593931478348718,0.6153846153846154,0.021453137035897463,0.0698380677978458,63042.41713199999,0.7223694154928479,0.015574780010758156,0.3071840002503506,0.7587033231288309,0.8760944070052599,False
0xd49a356d4c12458571bf63ee589fa2e0a4e68fd2,94.0,0.5576730266265957,0.574468085106383,0.01679505847978735,0.032254658073123305,336.79476100000005,0.9242314212767578,0.015543723249742498,0.5207017988444309,0.6025745210905733,0.7729018646795026,False
0x9ab03d81b3effe4d10b3b84f07772458194571dc,20.0,0.62739995716,0.65,0.022600042840000056,0.07666549153648052,172.91594700000002,0.683456074595335,0.015534715716685866,0.2947876859205429,0.7681560738679496,0.8786980362430121,False
0xd4accfab6746279f5c7f739611e0e8a4b680f49b,141.0,0.5288935065134752,0.5460992907801419,0.017205784266666635,0.037690768859110366,322.824088,0.8993273873354549,0.015501804440271957,0.45649862784658385,0.6480314573214736,0.803885306359625,False
