minute_of_day,n,rms_logret,se,ci_lo,ci_hi,vol_ratio_to_mean
282,72,0.0002671868976091695,2.2265574800764123e-05,0.0002235463709996718,0.00031082742421866715,0.4772363421621001
283,72,0.0004010809311096657,3.3423410925805476e-05,0.000335571045695087,0.00046659081652424445,0.7163914031208736
284,72,0.00030948001037339734,2.579000086444978e-05,0.0002589316086790758,0.0003600284120677189,0.5527782591305489
285,72,0.00046392188958636356,3.86601574655303e-05,0.0003881479809539242,0.000539695798218803,0.828634890468999
286,72,0.0006233696874307072,5.194747395255894e-05,0.0005215526384836917,0.0007251867363777227,1.1134328520829113
287,72,0.0003763422068721042,3.136185057267535e-05,0.00031487297974966053,0.00043781143399454785,0.6722042877700287
288,72,0.0003170181020618592,2.64181751718216e-05,0.00026523847872508886,0.00036879772539862954,0.5662424347187781
289,72,0.0005599817347081101,4.6665144559009174e-05,0.0004685180513724521,0.0006514454180437681,1.000212350010514
290,72,0.0005307980768179827,4.423317306816523e-05,0.00044410105760437886,0.0006174950960315866,0.9480859086804189
291,72,0.0005132037607947659,4.276698006623049e-05,0.00042938047986495413,0.0005970270417245777,0.9166597904953635
292,72,0.0005033676882694701,4.194730735578917e-05,0.0004211509658521233,0.0005855844106868169,0.8990910724361431
293,72,0.0003422072978166036,2.85172748180503e-05,0.00028631343917322503,0.00039810115645998217,0.6112341605540151
294,72,0.0004481037625517071,3.7341980212642256e-05,0.0003749134813349283,0.000521294043768486,0.8003813153370432
295,72,0.00043307662831075023,3.608971902589585e-05,0.00036234077901999435,0.000503812477601506,0.7735405733601544
296,72,0.0003840064904192907,3.2000540868274225e-05,0.0003212854303174732,0.00044672755052110815,0.6858938611663363
297,72,0.00037295400701495133,3.107950058457928e-05,0.00031203818586917595,0.0004338698281607267,0.6661524486985372
298,72,0.0006971882335343896,5.809901946119913e-05,0.0005833141553904393,0.0008110623116783399,1.2452839766757688
299,72,0.00038776175665310977,3.231347972109248e-05,0.0003244273363997685,0.00045109617690645103,0.6926013364853325
300,72,0.0006298379531913142,5.248649609927619e-05,0.000526964420836733,0.0007327114855458955,1.124986156228236
301,72,0.0005579527231776748,4.649606026480623e-05,0.00046682044505865454,0.0006490850012966949,0.996588227534246
302,72,0.0007276723294998781,6.0639360791656506e-05,0.0006088191823482314,0.0008465254766515248,1.2997331977373816
303,72,0.00039972668241415355,3.331055686784613e-05,0.00033443799095317513,0.00046501537387513196,0.7139725094565241
304,72,0.0007283566196368313,6.069638496973594e-05,0.0006093917050961488,0.0008473215341775138,1.300955443756402
305,72,0.0005963646694791864,4.9697055789932206e-05,0.0004989584401309193,0.0006937708988274536,1.0651977922707443
306,72,0.000600999603391852,5.008330028265433e-05,0.0005028363348378495,0.0006991628719458544,1.0734764875452376
307,72,0.0005427394717557139,4.522828931297616e-05,0.0004540920247022806,0.0006313869188091472,0.9694150520305989
308,72,0.0004938750500741962,4.115625417284968e-05,0.00041320879189541077,0.0005745413082529815,0.8821357802031856
309,72,0.0005477844377942742,4.564870314952285e-05,0.0004583129796212094,0.0006372558959673389,0.9784261269003567
310,72,0.0007064109056238142,5.8867575468651184e-05,0.0005910304577052579,0.0008217913535423705,1.2617570684789294
311,72,0.0006543919774224352,5.453266478520294e-05,0.0005475079544434375,0.000761276000401433,1.1688433693411353
312,72,0.0005615599485282641,4.679666237735534e-05,0.0004698384902686476,0.0006532814067878805,1.003031279372019
313,72,0.0005512420314772905,4.593683595644087e-05,0.00046120583300266637,0.0006412782299519146,0.9846019138746833
314,72,0.0004600762547337018,3.8339687894475154e-05,0.0003849304664605305,0.0005352220430068731,0.8217660030841843
315,72,0.0005075264933262362,4.229387444385302e-05,0.0004246304994162843,0.0005904224872361881,0.9065193293260431
316,72,0.0004420607774079796,3.683839811733163e-05,0.0003698575170980096,0.0005142640377179496,0.789587626905693
317,72,0.00043156831904701934,3.596402658725161e-05,0.0003610788269360062,0.0005020578111580324,0.7708465041437624
318,72,0.00041295136780515894,3.441261398376325e-05,0.00034550264439698296,0.0004804000912133349,0.7375938042831884
319,72,0.0005342303059471014,4.4519192162258455e-05,0.0004469726893090749,0.000621487922585128,0.9542163907126583
320,72,0.0004802631096467752,4.0021925803897936e-05,0.00040182013507113526,0.0005587060842224151,0.85782278911927
321,72,0.0005103667913209391,4.253056594341159e-05,0.00042700688207185237,0.0005937267005700258,0.911592532532381
322,72,0.0009826171406909533,8.188476172424612e-05,0.000822123007711431,0.0011431112736704756,1.7551033159383442
323,72,0.0006759860204772429,5.6332168373103575e-05,0.0005655749704659599,0.0007863970704885259,1.207413606924573
324,72,0.00031614730475373377,2.6345608729477814e-05,0.0002645099116439573,0.00036778469786351027,0.5646870585913818
325,72,0.0004684903258207427,3.904086048506189e-05,0.0003919702392700214,0.000545010412371464,0.8367948107996922
326,72,0.0003215955522741407,2.679962935617839e-05,0.000269068278736031,0.00037412282581225035,0.5744184553817889
327,72,0.000512326195709236,4.2693849642436335e-05,0.0004286462504100608,0.0005960061410084113,0.9150923260905781
328,72,0.0004161005651535449,3.4675047096128744e-05,0.0003481374728451326,0.00048406365746195724,0.7432187486076991
329,72,0.0003563796757435328,2.9698306311961065e-05,0.0002981709953720891,0.00041458835611497645,0.6365481780530321
330,72,0.00048371955271765086,4.030996272647091e-05,0.0004047120257737679,0.0005627270796615338,0.8639965209257193
331,72,0.0005300793611517402,4.4173280095978345e-05,0.0004434997321636226,0.0006166589901398578,0.9468021734423462
332,72,0.0005408458239580086,4.507048532983405e-05,0.0004525076727115338,0.0006291839752044833,0.9660327097211263
333,72,0.0005265822888848968,4.388185740707474e-05,0.00044057384836703036,0.0006125907294027633,0.9405558717268104
334,72,0.00048185449573058385,4.0154541310881985e-05,0.00040315159476125514,0.0005605573966999126,0.8606652461424262
335,72,0.0006734055147143078,5.611712622619232e-05,0.0005634159473109708,0.0007833950821176448,1.2028044320651352
336,72,0.00042845351813122176,3.570445984426848e-05,0.00035847277683645555,0.0004984342594259879,0.7652829970671812
337,72,0.000589336739844327,4.911139498702725e-05,0.0004930784056697535,0.0006855950740189004,1.0526448435224152
338,72,0.0004858574179352996,4.048811816127497e-05,0.0004065007063392007,0.0005652141295313986,0.8678150726048465
339,72,0.0004158984249756437,3.465820208130364e-05,0.0003479683488962886,0.0004838285010549988,0.7428576955771471
340,72,0.0004008211814563928,3.3401765121366066e-05,0.0003353537218185153,0.0004662886410942703,0.7159274508256261
341,72,0.0005232507997612778,4.3604233313439814e-05,0.00043778650246693575,0.0006087150970556198,0.9346053266307166
342,72,0.00030318522368823637,2.526543530735303e-05,0.0002536649704858244,0.0003527054768906483,0.5415348149377458
343,72,0.00037384507657892667,3.115375638157722e-05,0.00031278371407103534,0.000434906439086818,0.6677440341510005
344,72,0.0004043526529516556,3.369605441263797e-05,0.0003383083863028852,0.000470396919600426,0.7222351947828698
345,72,0.00041137691785732804,3.4281409821444005e-05,0.0003441853546072978,0.0004785684811073583,0.7347815977687836
346,72,0.00043298484164734435,3.6082070137278693e-05,0.0003622639841782781,0.0005037056991164106,0.7733766284515715
347,72,0.0003315795270343421,2.763162725286184e-05,0.00027742153761873287,0.0003857375164499513,0.592251349275287
348,72,0.0005301527355418376,4.417939462848647e-05,0.00044356112207000415,0.0006167443490136711,0.9469332312369155
349,72,0.0003487343323717565,2.906119436431304e-05,0.0002917743914177029,0.0004056942733258101,0.6228924346839959
350,72,0.0005009387908914638,4.174489924095532e-05,0.00041911878837919136,0.0005827587934037362,0.8947526931572969
351,72,0.00043492587264946936,3.624382272078911e-05,0.0003638879801167227,0.000505963765182216,0.7768436043540814
352,72,0.0003510454030985308,2.9253783591544234e-05,0.0002937079872591041,0.00040838281893795753,0.6270203576846851
353,72,0.0004488942111508952,3.7407850929241264e-05,0.0003755748233295823,0.0005222135989722081,0.8017931764781365
354,72,0.0003965810108744782,3.3048417572873183e-05,0.00033180611243164676,0.00046135590931730964,0.708353862761378
355,72,0.00025383958381323984,2.115329865110332e-05,0.00021237911845707733,0.00029530004916940235,0.45339601439656446
356,72,0.00030232905662719073,2.5194088052265894e-05,0.00025294864404474957,0.0003517094692096319,0.5400055706516327
357,72,0.00046903963544464545,3.9086636287053785e-05,0.00039242982832202004,0.0005456494425672709,0.8377759611404145
358,72,0.0003859390001575795,3.216158334646496e-05,0.00032290229679850815,0.0004489757035166508,0.6893456167986153
359,72,0.0003008551400718317,2.507126167265264e-05,0.0002517154671934325,0.00034999481295023085,0.5373729320311542
360,72,0.0005210918264551598,4.342431887126332e-05,0.00043598016146748374,0.0006062034914428359,0.9307490727026348
361,72,0.000453778673309178,3.78148894424315e-05,0.00037966149000201227,0.0005278958566163437,0.8105175670628044
362,72,0.0005491424689878048,4.57618724156504e-05,0.00045944919905313006,0.0006388357389224797,0.9808517766801247
363,72,0.000710905545715322,5.924212880961016e-05,0.000594790973248486,0.0008270201181821579,1.2697851777006022
364,72,0.0005360093298883621,4.466744415736351e-05,0.00044846113933992966,0.0006235575204367946,0.9573939974214571
365,72,0.0005144775142455817,4.287312618713181e-05,0.00043044618691880337,0.0005985088415723601,0.9189349074383092
366,72,0.0006429390178853292,5.35782514904441e-05,0.0005379256449640588,0.0007479523908065996,1.1483866457318281
367,72,0.0004135853702396772,3.44654475199731e-05,0.00034603309310052993,0.00048113764737882446,0.7387262288349864
368,72,0.0005355404242341049,4.462836868617541e-05,0.0004480688216092011,0.0006230120268590088,0.956556460771048
369,72,0.0005539542132869773,4.616285110724811e-05,0.00046347502511677105,0.0006444334014571836,0.9894462821341886
370,72,0.0004427959346965948,3.689966122471624e-05,0.000370472598696151,0.0005151192706970386,0.7909007293761806
371,72,0.0003564005148598085,2.970004290498404e-05,0.00029818843076603977,0.0004146125989535772,0.6365853998768353
372,72,0.0004136654554208088,3.4472121285067396e-05,0.0003461000977020767,0.00048123081313954086,0.7388692731206404
373,72,0.0003965032918850887,3.304194099042406e-05,0.00033174108754385756,0.0004612654962263199,0.7082150448532222
374,72,0.00039116227689156325,3.259685640763027e-05,0.00032727243833260793,0.00045505211545051856,0.6986751816273259
375,72,0.00042691035099186975,3.557586258265581e-05,0.0003571816603298644,0.0004966390416538751,0.7625266663955839
376,72,0.0004793397740819966,3.9944981173499716e-05,0.00040104761098193716,0.0005576319371820561,0.856173571693318
377,72,0.0005101499512216353,4.2512495935136276e-05,0.0004268254591887682,0.0005934744432545024,0.911205223211633
378,72,0.0005779992935502355,4.816660779585296e-05,0.0004835927422703637,0.0006724058448301073,1.0323944440931514
379,72,0.00041068557822466426,3.422379818538869e-05,0.00034360693378130243,0.0004777642226680261,0.7335467602807314
380,72,0.0006910544715162825,5.758787262635687e-05,0.000578182241168623,0.0008039267018639419,1.2343281469722627
381,72,0.000585610062172932,4.8800838514411e-05,0.0004899604186846864,0.0006812597056611776,1.045988431713947
382,72,0.0006767084672943826,5.6392372274531885e-05,0.0005661794176363001,0.0007872375169524651,1.208704006564314
383,72,0.00042005606662548766,3.500467221879064e-05,0.000351446909076658,0.0004886652241743173,0.7502838744457483
384,72,0.00044436465615112637,3.7030388012593866e-05,0.0003717850956464424,0.0005169442166558103,0.7937027039323094
385,72,0.00037365091340187394,3.113757611682283e-05,0.0003126212642129012,0.0004346805625908467,0.6673972292543968
386,72,0.00046781531368871336,3.898460947405945e-05,0.00039140547911955685,0.0005442251482578699,0.8355891367053138
387,72,0.0006324809371224596,5.270674476020497e-05,0.0005291757173924579,0.0007357861568524613,1.129706926576556
388,72,0.0004267233727868647,3.556028106557206e-05,0.00035702522189834347,0.000496421523675386,0.7621926949493074
389,72,0.00035881441825252696,2.9901201521043912e-05,0.0003002080632712809,0.000417420773233773,0.640896997622765
390,72,0.00047487841145473647,3.957320095456137e-05,0.0003973149375837962,0.0005524418853256768,0.8482049010723255
391,72,0.0004838273604858742,4.0318946707156187e-05,0.0004048022249398481,0.0005628524960319003,0.8641890819585543
392,72,0.00044423581018672464,3.701965084889372e-05,0.00037167729452289294,0.0005167943258505563,0.7934725654887567
393,72,0.0006533337235341754,5.444447696118128e-05,0.0005466225486902601,0.0007600448983780906,1.1669531673168925
394,72,0.0006183153236757959,5.1526276972982995e-05,0.0005173238208087493,0.0007193068265428426,1.104404991465738
395,72,0.00041704872074368565,3.4754060061973806e-05,0.000348930763022217,0.0004851666784651543,0.7449122983651472
396,72,0.0006621271560814972,5.517726300679143e-05,0.000553979720588186,0.0007702745915748084,1.1826595721649011
397,72,0.0007002752595975629,5.835627163313024e-05,0.0005858969671966277,0.0008146535519984982,1.2507978736509975
398,72,0.0004782073384032461,3.985061153360384e-05,0.00040010013979738257,0.0005563145370091096,0.8541508697348885
399,72,0.0004329609969973603,3.608008308311336e-05,0.0003622440341544581,0.0005036779598402625,0.7733340382885046
400,72,0.00036466158191668775,3.038846515972398e-05,0.00030510019020362877,0.00042422297362974674,0.65134091917759
401,72,0.0002969911521444922,2.4749262678707683e-05,0.0002484825972942251,0.00034549970699475927,0.5304712632700633
402,72,0.00031712337961099525,2.642694830091627e-05,0.00026532656094119933,0.00036892019828079116,0.5664304763963868
403,72,0.0004728840738294306,3.940700615245255e-05,0.0003956463417706236,0.0005501218058882376,0.8446427114520492
404,72,0.0005576343142085263,4.646952618404386e-05,0.0004665540428878003,0.0006487145855292523,0.9960195007998599
405,72,0.0005660396807082885,4.7169973392357374e-05,0.00047358653285926806,0.000658492828557309,1.011032760801651
406,72,0.00046235465448540093,3.8529554540450075e-05,0.0003868367275861188,0.000537872581384683,0.8258355707658842
407,72,0.0004320665400605024,3.600554500504187e-05,0.0003614956718506203,0.0005026374082703844,0.7717364024740718
408,72,0.00035274071403840267,2.939505950320022e-05,0.0002951263974121302,0.0004103550306646751,0.6300484402703638
409,72,0.0004905891764451102,4.088243137042585e-05,0.00041045961095907555,0.0005707187419311449,0.8762667113020387
410,72,0.000448882000311636,3.7406833359303e-05,0.0003755646069274021,0.0005221993936958698,0.8017713660663426
411,72,0.0003169509579622382,2.6412579830186517e-05,0.00026518230149507265,0.0003687196144294038,0.5661225051683861
412,72,0.00037618746047744155,3.1348955039786795e-05,0.00031474350859945946,0.00043763141235542364,0.6719278872278899
413,72,0.0004646959096120393,3.8724659134336606e-05,0.0003887955777087395,0.000540596241515339,0.8300174076849218
414,72,0.00035111377683875967,2.925948140322997e-05,0.0002937651932884289,0.00040846236038909043,0.6271424835597889
415,72,0.00036528566757055127,3.0440472297545938e-05,0.0003056223418673612,0.00042494899327374133,0.6524556308543629
416,72,0.00030811468808043227,2.567622400670269e-05,0.000257789289027295,0.00035844008713356953,0.550339586340837
417,72,0.0004159044947944951,3.465870789954126e-05,0.0003479734273113943,0.00048383556227759596,0.7428685371946522
418,72,0.00023491437480517785,1.957619790043149e-05,0.00019654502692033213,0.0002732837226900236,0.41959271939041454
419,72,0.00029342521802039844,2.445210150169987e-05,0.0002454990990770667,0.0003413513369637302,0.5241019638283563
420,72,0.00040934902954988987,3.411241912915749e-05,0.0003424886880567412,0.00047620937104303853,0.7311594815392268
421,72,0.0006764300557313539,5.636917131094616e-05,0.0005659464799618994,0.0007869136315008083,1.208206721266478
422,72,0.0004997047939059268,4.1642066158827235e-05,0.0004180863442346254,0.0005813232435772282,0.892548587293999
423,72,0.0004885833370446666,4.071527808705555e-05,0.0004087813919940377,0.0005683852820952955,0.8726839777660831
424,72,0.0004990539483987881,4.1587829033232336e-05,0.0004175418034936527,0.0005805660933039234,0.8913860784587272
425,72,0.0003922797540239302,3.268997950199418e-05,0.0003282073942000216,0.0004563521138478388,0.7006711653520993
426,72,0.00038650624929184314,3.2208854107653595e-05,0.00032337689524084207,0.0004496356033428442,0.6903588098269897
427,72,0.0004988690142478442,4.1572417853987015e-05,0.00041738707525402965,0.0005803509532416588,0.8910557580031695
428,72,0.00039398797403066585,3.283233116922215e-05,0.0003296366049389904,0.0004583393431223413,0.7037223054900229
429,72,0.0004149233495943287,3.457694579952739e-05,0.000347152535827255,0.00048269416336140235,0.7411160629878434
430,72,0.0004102203911679861,3.4185032597332174e-05,0.00034321772727721506,0.0004772230550587572,0.7327158656098597
431,72,0.0006150731800527607,5.125609833773006e-05,0.0005146112273108098,0.0007155351327947116,1.098614030991004
432,72,0.0004473422648344806,3.727852206954005e-05,0.0003742763615781821,0.0005204081680907791,0.79902116486415
433,72,0.00036256329805682,3.0213608171401667e-05,0.0003033446260408727,0.00042178197007276726,0.6475930658095486
434,72,0.0005024824298341965,4.187353581951638e-05,0.0004204102996279444,0.0005845545600404486,0.8975098665413238
435,72,0.0005049068639378548,4.207557199482123e-05,0.0004224387428280052,0.0005873749850477044,0.9018402737349257
436,72,0.0006624263820521625,5.5202198504346876e-05,0.0005542300729836426,0.0007706226911206824,1.1831940351531616
437,72,0.0005162642316141745,4.302201930118121e-05,0.00043194107378385926,0.0006005873894444897,0.9221262557757264
438,72,0.0004589875792761732,3.82489649396811e-05,0.00038401960799439825,0.0005339555505579482,0.8198214635210483
439,72,0.00044811944683128044,3.7343287235940035e-05,0.000374926603848838,0.0005213122898137229,0.8004093298402991
440,72,0.00044091675804688353,3.674306317057363e-05,0.0003689003542325592,0.0005129331618612078,0.7875442347328824
441,72,0.0005193528090336794,4.3279400752806615e-05,0.00043452518355817843,0.0006041804345091803,0.9276429237087666
442,72,0.00041544154470604726,3.462012872550394e-05,0.00034758609240405954,0.00048329699700803497,0.742041638088478
443,72,0.0004608037262107528,3.840031051756273e-05,0.0003855391175963299,0.0005360683348251757,0.8230653775289706
444,72,0.0004067130121499631,3.389275101249693e-05,0.0003402832201654691,0.0004731428041344571,0.726451154472767
445,72,0.0003946586311259837,3.288821926049864e-05,0.00033019772137540636,0.00045911954087656106,0.7049202008279999
446,72,0.0005548552417974203,4.6237936816451695e-05,0.00046422888563717505,0.0006454815979576656,0.9910556557762172
447,72,0.00050843800910564,4.236983409213667e-05,0.00042539313428505214,0.0005914828839262278,0.9081474348217774
448,72,0.0003390410499286099,2.825342082738416e-05,0.00028366434510693694,0.0003944177547502829,0.6055787613785104
449,72,0.00031093541518613355,2.5911284598844464e-05,0.0002601492973723984,0.0003617215329998687,0.5553778329697248
450,72,0.0005883585834761877,4.902988195634898e-05,0.0004922600148417437,0.0006844571521106317,1.0508977078231334
451,72,0.0005466590362140938,4.5554919684507815e-05,0.0004573713936324585,0.0006359466787957291,0.97641598890933
452,72,0.0004511761970079162,3.759801641732635e-05,0.0003774840848299565,0.0005248683091858759,0.8058691494880981
453,72,0.0005588840099891975,4.6573667499099786e-05,0.00046759962169096186,0.000650168398287433,0.998251647093408
454,72,0.0005301908239367002,4.418256866139168e-05,0.00044359298936037247,0.0006167886585130278,0.9470012628896862
455,72,0.00048272870526589297,4.022739210549108e-05,0.00040388301673913044,0.0005615743937926555,0.8622267170253451
456,72,0.00042343511675365313,3.528625972947109e-05,0.0003542740476838898,0.0004925961858234164,0.7563193707128854
457,72,0.0006493290146050742,5.411075121708952e-05,0.0005432719422195787,0.0007553860869905697,1.1598001494936019
458,72,0.00035410757128489145,2.9508964273740953e-05,0.0002962700013083592,0.0004119451412614237,0.6324898547199834
459,72,0.00039651413343147273,3.304284445262273e-05,0.00033175015830433217,0.0004612781085586133,0.7082344095001639
460,72,0.00029312913604461605,2.4427428003718003e-05,0.00024525137715732874,0.00034100689493190336,0.5235731164920276
461,72,0.00037601248702039244,3.133437391836604e-05,0.000314597114140395,0.0004374278599003899,0.6716153580830674
462,72,0.0003323351650620418,2.7694597088503484e-05,0.00027805375476857495,0.0003866165753555086,0.593601033453534
463,72,0.0003536558357978782,2.9471319649823185e-05,0.0002958920492842248,0.0004114196223115316,0.6316829865936789
464,72,0.0003594820890119964,2.99568407509997e-05,0.000300766681140037,0.0004181974968839558,0.642089558911769
465,72,0.00037521917972589816,3.126826497715818e-05,0.00031393338037066814,0.0004365049790811282,0.6701983908783777
466,72,0.0005781929066615125,4.818274222179271e-05,0.0004837547319067988,0.0006726310814162262,1.0327402664888126
467,72,0.0005078688963770263,4.232240803141886e-05,0.0004249169766354453,0.0005908208161186073,0.9071309131311113
468,72,0.00039664537465105193,3.305378122092099e-05,0.0003318599634580468,0.00046143078584405707,0.7084688262329204
469,72,0.0003711547622333333,3.092956351944444e-05,0.00031053281773522223,0.0004317767067314444,0.6629387245005428
470,72,0.0012063244642140283,0.00010052703868450236,0.0010092914683924037,0.0014033574600356528,2.154678541177091
471,72,0.0005329400039171347,4.441166699309456e-05,0.0004458931366106694,0.0006199868712236001,0.9519117154962621
472,72,0.00030747955708811765,2.5623296424009804e-05,0.0002572578960970584,0.0003577012180791769,0.549205146013567
473,72,0.0005397282433777858,4.497735361481548e-05,0.00045157263029274743,0.0006278838564628241,0.9640365412227851
474,72,0.00033898508546429713,2.824875712202476e-05,0.0002836175215051286,0.0003943526494234657,0.6054788003531806
475,72,0.0003979906280839759,3.316588567366466e-05,0.0003329854921635932,0.00046299576400435865,0.7108716529933432
476,71,0.0004222000483967177,3.543024100864854e-05,0.00035275677601976653,0.0004916433207736689,0.7541133512176996
477,71,0.00037317395547544754,3.131606268368342e-05,0.000311794472615428,0.00043455343833546706,0.6665453100240388
478,71,0.0003381919632287929,2.8380439106736235e-05,0.0002825663025795899,0.0003938176238779959,0.6040621636919281
479,71,0.00035855323303130867,3.008911891168829e-05,0.0002995785599643996,0.0004175279060982177,0.6404304811853334
480,71,0.0004693549079478721,3.938738891749128e-05,0.0003921556256695892,0.000546554190226155,0.8383390856707359
481,71,0.0005050047046417282,4.237905339874638e-05,0.0004219417599801853,0.0005880676493032711,0.9020150320784258
482,71,0.0005823096216603322,4.8866337925414874e-05,0.00048653159932651903,0.0006780876439941453,1.0400933441484603
483,71,0.0004539922285583925,3.809818150177727e-05,0.000379319792814909,0.000528664664301876,0.8108990091428488
484,71,0.0005315095352840274,4.460328937672921e-05,0.00044408708810563815,0.0006189319824624166,0.949356681457728
485,71,0.00048251867810949545,4.049206796994493e-05,0.0004031542248884034,0.0005618831313305875,0.8618515766544259
486,71,0.0005421779466096613,4.549856256744054e-05,0.0004530007639774779,0.0006313551292418448,0.9684120829137294
487,71,0.0004989791088430511,4.187339663205831e-05,0.0004169072514442168,0.0005810509662418854,0.8912524036560009
488,71,0.0005701465452046062,4.7845635223296605e-05,0.00047636910016694487,0.0006639239902422675,1.0183682439691113
489,71,0.0004424587134705306,3.713031041604055e-05,0.00036968330505509115,0.0005152341218859701,0.7902984010963646
490,71,0.00046438822289591975,3.8970593966678354e-05,0.00038800585872123016,0.0005407705870706093,0.8294678325214438
491,71,0.0003926591493075402,3.29512238263524e-05,0.00032807475060788946,0.0004572435480071909,0.7013488228981981
492,71,0.00040309463643876784,3.3826950452879524e-05,0.000336793813551124,0.0004693954593264117,0.7199881863989921
493,71,0.0003673336880570893,3.082595832918805e-05,0.0003069148097318807,0.0004277525663822979,0.6561137062106558
494,71,0.0004062033093231685,3.4087824486242667e-05,0.0003393911733301329,0.0004730154453162041,0.7255407478816288
495,71,0.00042524266175733805,3.568557144992225e-05,0.00035529894171549046,0.0004951863817991857,0.7595479203669697
496,71,0.0007230568376198052,6.067758191194967e-05,0.0006041287770723839,0.0008419848981672266,1.2914892288832396
497,71,0.0006527990652128688,5.478168062401441e-05,0.0005454269711898006,0.000760171159235937,1.1659981864258007
498,71,0.0005857251952402562,4.915296649303116e-05,0.0004893853809139152,0.0006820650095665972,1.0461940768425193
499,71,0.00036962199689291266,3.1017988940892906e-05,0.00030882673856876257,0.00043041725521706276,0.6602009730202094
500,71,0.00045560311508306353,3.8233364095960803e-05,0.00038066572145498037,0.0005305405087111467,0.813776296912389
501,71,0.0005639871808951352,4.732875285255001e-05,0.0004712228253041372,0.0006567515364861332,1.0073666846883285
502,71,0.0003814610646346575,3.20115014357413e-05,0.00031871852182060453,0.0004442036074487104,0.6813473444711937
503,71,0.000465952128877008,3.910183404122415e-05,0.0003893125341562087,0.0005425917235978074,0.8322612059113011
504,71,0.0005598609705094432,4.698248896894172e-05,0.00046777529213031747,0.000651946648888569,0.9999966468268937
505,71,0.00034971555654673395,2.934747757603708e-05,0.0002921945004977013,0.0004072366125957666,0.6246450499518008
506,71,0.00040072744032847195,3.362829976816025e-05,0.0003348159727828779,0.00046663890787406603,0.7157600149468483
507,71,0.0005207475724908861,4.3700165521260535e-05,0.00043509524806921543,0.0006063998969125567,0.9301341828852264
508,71,0.0005338251011067618,4.479760734396397e-05,0.0004460217907125924,0.0006216284115009311,0.9534926333818893
509,71,0.0002797218908091398,2.347373962745321e-05,0.00023371336113933152,0.0003257304204789481,0.4996257420814445
510,71,0.0005784233915840554,4.854021274200853e-05,0.0004832845746097187,0.0006735622085583922,1.033151947534336
511,71,0.0005894461800750297,4.9465224603815826e-05,0.0004924943398515508,0.0006863980202985087,1.0528403203809487
512,71,0.0005339217371040718,4.480571685671227e-05,0.00044610253206491576,0.0006217409421432279,0.9536652399366646
513,71,0.00045491711215389554,3.817579600897133e-05,0.0003800925519763117,0.0005297416723314794,0.8125509915865735
514,71,0.0005417878174823345,4.546582365834242e-05,0.00045267480311198335,0.0006309008318526857,0.9677152530939951
515,71,0.00043212028613733315,3.626272886682812e-05,0.00036104533755835003,0.0005031952347163163,0.7718324011227398
516,71,0.0005800673401576568,4.8678169841705e-05,0.00048465812726791496,0.0006754765530473986,1.0360882891401124
517,71,0.000534910283787448,4.4888673851561804e-05,0.0004469284830383868,0.0006228920845365091,0.9554309343155896
518,71,0.0005937522042011916,4.98265781213209e-05,0.0004960921110834026,0.0006914122973189805,1.060531532867862
519,71,0.0005151218988110203,4.3228069473260166e-05,0.00043039488264343036,0.0005998489149786102,0.920085876051319
520,71,0.0005311531305214258,4.4573380553450875e-05,0.00044378930463666213,0.0006185169564061895,0.9487200884707399
521,71,0.00039216397502341797,3.290966972351808e-05,0.0003276610223653225,0.0004566669276815134,0.7004643664888389
522,71,0.0004804836220474041,4.032128985890536e-05,0.0004014538939239496,0.0005595133501708587,0.8582166577274212
523,71,0.000490862481714493,4.119226441420519e-05,0.0004101256434626508,0.0005715993199663351,0.8767548759845922
524,71,0.00041413500285247405,3.475343742119424e-05,0.00034601826550693335,0.00048225174019801475,0.7397079560828841
525,71,0.00043117843081993436,3.618369012437075e-05,0.0003602583981761677,0.000502098463463701,0.7701501046084144
526,71,0.00047421170704383206,3.979496244372346e-05,0.00039621358065413406,0.00055220983343353,0.8470140658284926
527,71,0.0004960971250870945,4.1631545927767045e-05,0.0004144992950686711,0.0005776949551055179,0.8861047433546518
528,71,0.0004547234386032779,3.815954328564399e-05,0.0003799307337634157,0.0005295161434431401,0.8122050612370789
529,71,0.0004195061319821797,3.520417256505957e-05,0.0003505059537546629,0.0004885063102096965,0.7493016077255276
530,71,0.0004534116944451727,3.804946416121034e-05,0.0003788347446892005,0.000527988644201145,0.8098620871261915
531,71,0.0004678463249902015,3.9260791447939155e-05,0.0003908951737522407,0.0005447974762281622,0.8356445275954371
532,71,0.0004293110305026546,3.6026981370896904e-05,0.00035869814701569667,0.0004999239139896125,0.7668146442817836
533,71,0.00034197315567110185,2.8697749727708037e-05,0.0002857255662047941,0.0003982207451374096,0.610815947153339
534,71,0.00044097462752763214,3.700576869030149e-05,0.00036844332089464125,0.000513505934160623,0.7876475984066345
535,71,0.00037560574005609414,3.152013351243062e-05,0.00031382627837173014,0.00043738520174045815,0.6708888462849057
536,71,0.0005165891608639942,4.335119936951935e-05,0.0004316208100997363,0.0006015575116282522,0.9227066287207811
537,71,0.00037813339957653224,3.17322499873979e-05,0.0003159381896012324,0.0004403286095518321,0.6754036297363368
538,71,0.00035588742884200167,2.9865409593634725e-05,0.0002973512260384776,0.00041442363164552573,0.6356689503931827
539,71,0.0002750573116257557,2.3082296837953737e-05,0.00022981600982336636,0.000320298613428145,0.4912940958550642
