ticker,n_trades,notional,net_signed,vwap_yes,first_ns,last_ns,one_sidedness,side
KXMVESPORTSMULTIGAMEEXTENDED-S20265E52BDA6300-F5FA93C94C9,1,9.469819999999999,9.469819999999999,0.206,1785416025953864000,1785416025953864000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026165CC048286-8E1D732A98B,1,9.469819999999999,9.469819999999999,0.206,1785428894956593000,1785428894956593000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D6D12AA777B-C6AEEE17B5D,1,9.469819999999999,9.469819999999999,0.206,1785428596954613000,1785428596954613000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202628BE30AF70C-826763D4886,1,9.469819999999999,9.469819999999999,0.206,1785429694953938000,1785429694953938000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026B95B870B821-13C1AC06ED6,1,9.46976,9.46976,0.202,1785423500956725000,1785423500956725000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026A5EA1B97550-8D9B026FB6B,1,9.46968,9.46968,0.204,1785409555953354000,1785409555953354000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20264B02E14934A-7EC214C1DDE,1,9.46968,9.46968,0.204,1785424228954288000,1785424228954288000,1.0,yes
KXMVECROSSCATEGORY-S2026710493C348B-C2472B99C4E,1,9.46968,9.46968,0.204,1785429273961603000,1785429273961603000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262E3FCDA800E-870258E3A8B,1,9.46968,9.46968,0.204,1785430012972690000,1785430012972690000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026624BDD65554-FB6050B270B,1,9.46968,9.46968,0.204,1785419711954048000,1785419711954048000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202631E30283C3E-B2D07F735F3,1,9.46968,9.46968,0.204,1785408754955448000,1785408754955448000,1.0,yes
KXMVECROSSCATEGORY-S2026611F228C606-59CE9DE019E,1,9.469000000000001,9.469000000000001,0.557,1785427273971564000,1785427273971564000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202689FD9158E0C-DBAD91C903C,2,9.46848,9.46848,0.048,1785413462952106000,1785413513957297000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262665D27C862-85F45C8CF0F,1,9.46827,9.46827,0.057,1785419109952243000,1785419109952243000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202675F9115BC09-CAF27260766,1,9.468000000000002,9.468000000000002,0.2,1785427411975812000,1785427411975812000,1.0,yes
KXNFLWINS-27CLE-9,1,9.468000000000002,9.468000000000002,0.2,1785417120587941000,1785417120587941000,1.0,yes
KXMVECROSSCATEGORY-S2026A56ED1D669F-36B7CF82A62,1,9.468000000000002,9.468000000000002,0.2,1785418585959316000,1785418585959316000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026876350F7B59-ABEF602AF5C,1,9.468000000000002,9.468000000000002,0.2,1785427274955068000,1785427274955068000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260FE07D4296C-A01924DFE75,1,9.467920000000001,9.467920000000001,0.203,1785428602956503000,1785428602956503000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026185752E94BC-F37771F91E6,1,9.467920000000001,9.467920000000001,0.203,1785422654956217000,1785422654956217000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026EF6F78E7C73-E0F3FBC0E1D,1,9.467920000000001,9.467920000000001,0.203,1785408510953440000,1785408510953440000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262D2E0DA42EF-A8BA9C541D8,1,9.467920000000001,9.467920000000001,0.203,1785421787953622000,1785421787953622000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262CEC2D60186-FBD8AFA9D0B,1,9.4671,9.4671,0.201,1785427486969287000,1785427486969287000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268BCD4E29016-DEE645B2402,1,9.4671,9.4671,0.201,1785421749960839000,1785421749960839000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20263594C33794D-C01D1AD7F5A,1,9.4671,9.4671,0.201,1785429663956719000,1785429663956719000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265A7786735D1-06B15980C5D,1,9.4671,9.4671,0.201,1785426300953178000,1785426300953178000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267B9D5A79206-00C32968FA0,1,9.4671,9.4671,0.201,1785413205952207000,1785413205952207000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20263480F53B257-BD114B820B4,1,9.466899999999999,9.466899999999999,0.205,1785414697954978000,1785414697954978000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D06E1531E86-25413CC57B5,1,9.466899999999999,9.466899999999999,0.205,1785427673972317000,1785427673972317000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260C0618B2609-E0B58B89134,1,9.466899999999999,9.466899999999999,0.205,1785419607961804000,1785419607961804000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20269D4B707CDD6-43835F3D1B5,1,9.466899999999999,9.466899999999999,0.205,1785423910955746000,1785423910955746000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026618DD64081D-271BDAA112B,1,9.466899999999999,9.466899999999999,0.205,1785414150954873000,1785414150954873000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202685B885A4412-ED29EFA7723,1,9.46643,9.46643,0.199,1785410393953831000,1785410393953831000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D639E4E2613-F76BE9CDE6C,1,9.46643,9.46643,0.199,1785418891954843000,1785418891954843000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026AF84F69BCDB-13E631CC14D,1,9.46643,9.46643,0.199,1785424612952787000,1785424612952787000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265F756C4F554-C097092C376,1,9.46643,9.46643,0.199,1785424037967754000,1785424037967754000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262D455596CBE-2DF69930E89,1,9.46643,9.46643,0.199,1785422325967078000,1785422325967078000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026A298A8BD09D-857B017C165,1,9.46643,9.46643,0.199,1785425570957534000,1785425570957534000,1.0,yes
KXMVECROSSCATEGORY-S20267D9A1C9BFC0-177549AB640,1,9.46643,9.46643,0.199,1785420626952880000,1785420626952880000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267FA28DBF58A-3CDEA7AADEC,1,9.46643,9.46643,0.199,1785428540958734000,1785428540958734000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202644119686691-027C0F4EAFF,1,9.46585,9.46585,0.197,1785414424952979000,1785414424952979000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20263480F53B257-4AEB012FB3B,1,9.46585,9.46585,0.197,1785409069954162000,1785409069954162000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D41D55C0BBC-AC3C7A48966,1,9.46585,9.46585,0.197,1785428734955362000,1785428734955362000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202651A48368502-B00DD110F3C,1,9.46585,9.46585,0.197,1785422033958849000,1785422033958849000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20266F3D095DF0B-BFDBB8F67CA,1,9.46585,9.46585,0.197,1785426672954621000,1785426672954621000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026BC26BF077AB-128F1EE566C,1,9.465300000000001,9.465300000000001,0.195,1785424179956241000,1785424179956241000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F550DE8450A-1CCADFCA003,1,9.465300000000001,9.465300000000001,0.195,1785421633952444000,1785421633952444000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20266A2A496BA89-1F1A2ED552C,1,9.465300000000001,9.465300000000001,0.195,1785424754957909000,1785424754957909000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202646A3F69781E-5559B75165A,1,9.465300000000001,9.465300000000001,0.195,1785412737959114000,1785412737959114000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20266AF58FB68C6-C76DB34ADE5,1,9.465300000000001,9.465300000000001,0.195,1785430240955141000,1785430240955141000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202691BDE0BC107-755E72D7612,1,9.4644,9.4644,0.198,1785427476970952000,1785427476970952000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026C55F85A631D-070CC975086,1,9.4644,9.4644,0.198,1785408965958571000,1785408965958571000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202684550BB78F2-F17C289AE33,1,9.4644,9.4644,0.198,1785428000955898000,1785428000955898000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F591F0AC87E-6CAB2D45A6D,1,9.4644,9.4644,0.198,1785411781952513000,1785411781952513000,1.0,yes
KXPGAR1TOP10-ROC26-ABHA,1,9.464,9.464,0.2,1785408537163506000,1785408537163506000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026FA590399751-136A104F3FC,1,9.463320000000001,9.463320000000001,0.194,1785427908973882000,1785427908973882000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202691380D7041F-F5A5C4B6EA3,1,9.463320000000001,9.463320000000001,0.194,1785415721956708000,1785415721956708000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202611AAB3CE12A-AF9D9BB2CA4,1,9.463320000000001,9.463320000000001,0.194,1785427377957024000,1785427377957024000,1.0,yes
KXMVECROSSCATEGORY-S202680A29A46C63-D53106033EB,1,9.462959999999999,9.462959999999999,0.052,1785418701953779000,1785418701953779000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265A165A5C6AF-625FF841BB0,1,9.46288,9.46288,0.196,1785408444954171000,1785408444954171000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20269411BF712CE-99FC940E780,1,9.46288,9.46288,0.196,1785415518956936000,1785415518956936000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026EAB90AD6BF8-6B1DE0EB5EF,1,9.46288,9.46288,0.196,1785429455953462000,1785429455953462000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20269655327C951-F29CC02E75A,1,9.46288,9.46288,0.196,1785420927955035000,1785420927955035000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268940041A1E6-D00AE3496F2,1,9.46288,9.46288,0.196,1785410363954642000,1785410363954642000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202601245F31D0F-53953639072,1,9.46288,9.46288,0.196,1785426928955664000,1785426928955664000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202697C2A18B31D-6895CDAB111,1,9.46288,9.46288,0.196,1785413175953157000,1785413175953157000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267BC89CC369D-DBCEDAE9258,1,9.46257,9.46257,0.019,1785428681956083000,1785428681956083000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202654F618E476D-91AE4A67994,1,9.46257,9.46257,0.019,1785426849954974000,1785426849954974000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026B0EEB3B393C-E391E936B12,1,9.462390000000001,9.462390000000001,0.049,1785415649955527000,1785415649955527000,1.0,yes
KXMLBRBI-26JUL301210TEXTB-TEXAOSUNA19-1,1,9.462,9.462,0.19,1785427301637740000,1785427301637740000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026252C4155011-BAA50253992,1,9.462,9.462,0.19,1785420951953430000,1785420951953430000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202636EEC0A8986-9027CB6AA9D,1,9.462,9.462,0.19,1785423857965116000,1785423857965116000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260A446B3735F-2598E645812,1,9.462,9.462,0.19,1785429694956815000,1785429694956815000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DE55DBF12A5-2D1AAC501D7,1,9.462,9.462,0.19,1785422527954152000,1785422527954152000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD5EEEBE26E-DE5DDB8267C,1,9.462,9.462,0.19,1785420960953765000,1785420960953765000,1.0,yes
KXEMMYCOUNT-26PIT-8,2,9.462,9.462,0.195,1785421137520523000,1785421137520523000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20264FC5B3993E8-246F0495119,1,9.46176,9.46176,0.192,1785420943955397000,1785420943955397000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026CC8D819A8E4-F4CF84F3656,1,9.46176,9.46176,0.192,1785425279954337000,1785425279954337000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268F0D1786203-06328429269,1,9.46176,9.46176,0.192,1785424296953461000,1785424296953461000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026798BE9C514E-31EE49AC98C,1,9.46176,9.46176,0.192,1785422661954071000,1785422661954071000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026CB116720CB1-02116140F55,1,9.46152,9.46152,0.006,1785429104952956000,1785429104952956000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260299B99C4A8-FDCCA202AAF,1,9.4612,9.4612,0.04,1785425042959298000,1785425042959298000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202628BCE868457-CF939828875,1,9.46016,9.46016,0.188,1785428607954291000,1785428607954291000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202609BC6E8840B-82A31D252C7,1,9.46016,9.46016,0.188,1785424314955309000,1785424314955309000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026C63B2D7A15B-3E03BED2AD3,1,9.460099999999999,9.460099999999999,0.494,1785426571958336000,1785426571958336000,1.0,yes
KXMVECROSSCATEGORY-S2026F9FB3BF17F1-01D574DA906,1,9.459999999999999,9.459999999999999,0.43,1785425898952148000,1785425898952148000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20261B9FEB85E13-F77004869A1,1,9.45996,9.45996,0.186,1785416776951625000,1785416776951625000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F910726FE20-22ADD6F5B77,1,9.45996,9.45996,0.186,1785430200956548000,1785430200956548000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202688E1D5E595E-B1286D146B1,1,9.45996,9.45996,0.186,1785424850954003000,1785424850954003000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262EB6ACD678C-4F6C199641E,1,9.45996,9.45996,0.186,1785415468955611000,1785415468955611000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F50D8ECA63E-963F3A00197,1,9.45996,9.45996,0.186,1785428340956172000,1785428340956172000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026A76C65240BA-34231CC16D0,1,9.45996,9.45996,0.186,1785430168957140000,1785430168957140000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D46B6A7871E-7A1E067C075,1,9.459840000000002,9.459840000000002,0.024,1785411541951998000,1785411541951998000,1.0,yes
KXMVECROSSCATEGORY-S2026E760B49E094-A2C6407DE48,1,9.45945,9.45945,0.189,1785424458953270000,1785424458953270000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202682149CA3F85-E4AA4D4F322,1,9.45945,9.45945,0.189,1785420206953141000,1785420206953141000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262AA35398F14-214927BB773,1,9.45945,9.45945,0.189,1785420852956129000,1785420852956129000,1.0,yes
KXMVECROSSCATEGORY-S2026139CC3FA422-B1EC8B099E3,1,9.45945,9.45945,0.189,1785426335969458000,1785426335969458000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202627046ED564F-5A6997A0242,1,9.45945,9.45945,0.189,1785428872955837000,1785428872955837000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D49DB75B77F-4F6133F71D0,1,9.45945,9.45945,0.189,1785414293954018000,1785414293954018000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026B5F8F8A0A4B-3AE369B4383,1,9.45945,9.45945,0.189,1785408937960260000,1785408937960260000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202667094DAD957-FCA990A3E78,1,9.45893,9.45893,0.193,1785415809957071000,1785415809957071000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026739E7FD3D16-8C5BB9508F7,1,9.45893,9.45893,0.193,1785418656953865000,1785418656953865000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DA2EB4E86BF-6F811460AAF,1,9.45893,9.45893,0.193,1785425212951461000,1785425212951461000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F4C362380A6-F0E942E1763,1,9.45893,9.45893,0.193,1785420504954921000,1785420504954921000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260DD8FC8B6D9-6A9774D83AC,1,9.45893,9.45893,0.193,1785426281957059000,1785426281957059000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20261936C7A0384-53ECE6D07E4,1,9.45893,9.45893,0.193,1785423881953634000,1785423881953634000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F3B028E075D-9D59BF8AFA4,1,9.45893,9.45893,0.193,1785427402956838000,1785427402956838000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202696D68EFC400-2F67C656511,1,9.45893,9.45893,0.193,1785421784955248000,1785421784955248000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026325DD97A3C4-DB3BFFA226B,1,9.45846,9.45846,0.187,1785414207955783000,1785414207955783000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202665EA50A639C-9FBAE2B5AED,1,9.45846,9.45846,0.187,1785426856956390000,1785426856956390000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026538386F9D96-137F1AB8583,1,9.45846,9.45846,0.187,1785427988957680000,1785427988957680000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026AAAA54F164B-2A291163896,1,9.45846,9.45846,0.187,1785428954954961000,1785428954954961000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026C1AB3EE0A5A-5020CAE2492,2,9.45846,9.45846,0.187,1785428510960816000,1785430165954285000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20261722BC8D8AF-FE4B1EFD691,1,9.45832,9.45832,0.191,1785420248955845000,1785420248955845000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D13F250FBB6-9FFF15E860F,1,9.45832,9.45832,0.191,1785422124957098000,1785422124957098000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E9031D86D3A-AF2B32D8562,1,9.45832,9.45832,0.191,1785425816956131000,1785425816956131000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268FC3199705D-0435EF6B124,1,9.45832,9.45832,0.191,1785424531960580000,1785424531960580000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202614FC078ED99-8545508E9C9,1,9.45832,9.45832,0.191,1785424267951967000,1785424267951967000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20266D509C489BD-5DDBAEB9ED7,1,9.45832,9.45832,0.191,1785427073955645000,1785427073955645000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026B8AB31BCABB-DC50656CE9E,1,9.4581,9.4581,0.045,1785408399954851000,1785408399954851000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262E525881743-66B4B5147AB,2,9.457699999999999,9.457699999999999,0.015,1785428241954154000,1785428269974899000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202627C79C2A8C9-8813347D1D6,1,9.45748,9.45748,0.029,1785428300955041000,1785428300955041000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20263B1D64E1BEA-C2AFBB4A246,1,9.4572,9.4572,0.185,1785426416953532000,1785426416953532000,1.0,yes
KXMVECROSSCATEGORY-S2026ACBD002C7BA-79E0F8E7A56,1,9.4572,9.4572,0.185,1785430210954075000,1785430210954075000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E33AAF5B291-D6F3CA9F298,1,9.4572,9.4572,0.185,1785409550957730000,1785409550957730000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026020DCFC9651-E7263680331,1,9.4572,9.4572,0.185,1785409845954001000,1785409845954001000,1.0,yes
KXUELSCORE-26JUL30FTCTWE-FTC0TWE1,4,9.456000000000001,9.456000000000001,0.0875,1785428199539381000,1785430267312856000,1.0,yes
KXMVECROSSCATEGORY-S2026485AB438839-314E942DE32,1,9.456,9.456,0.197,1785426669952667000,1785426669952667000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026593842701C5-AFC38F8A030,1,9.45593,9.45593,0.047,1785412615960406000,1785412615960406000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026BAB1E4AAEFC-2105095D898,1,9.45561,9.45561,0.183,1785411028987343000,1785411028987343000,1.0,yes
KXMVECROSSCATEGORY-S20265DAF010A7FD-1689B8676A5,1,9.45561,9.45561,0.183,1785421694956058000,1785421694956058000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267FA28DBF58A-8A390AD5B00,1,9.45561,9.45561,0.183,1785422089958367000,1785422089958367000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267FA28DBF58A-53EDE207CAA,1,9.45561,9.45561,0.183,1785427990956588000,1785427990956588000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026742E68666AD-8565BA164C6,1,9.45544,9.45544,0.181,1785430247954941000,1785430247954941000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E4DC43F9ED1-D6D30717B6B,1,9.45544,9.45544,0.181,1785416449956223000,1785416449956223000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026BEBF2B7A0B7-D0DBC6F580F,1,9.45544,9.45544,0.181,1785427884953054000,1785427884953054000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268DA4FE48BD7-00A7B64A46E,1,9.45544,9.45544,0.181,1785425378955911000,1785425378955911000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20261C7A543B521-347F2FE6C1C,1,9.45544,9.45544,0.181,1785429621954135000,1785429621954135000,1.0,yes
KXMVECROSSCATEGORY-S20262F9EC553A14-505E45B299E,1,9.45544,9.45544,0.181,1785426210958163000,1785426210958163000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DCF5ABDB0E9-CF4AB422255,1,9.45544,9.45544,0.181,1785420191954483000,1785420191954483000,1.0,yes
KXUECLSPREAD-26JUL30KALSHE-SHE4,1,9.4554,9.4554,0.18,1785429724557434000,1785429724557434000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026620269A50F5-4D5117E8873,1,9.45529,9.45529,0.013,1785427939954539000,1785427939954539000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026615A0644F4C-595956C4254,1,9.45478,9.45478,0.179,1785428906957390000,1785428906957390000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265EDEB1F5EB0-2C4DA844246,1,9.45478,9.45478,0.179,1785408717954389000,1785408717954389000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E1B18DC3159-C67067EDEBA,1,9.45478,9.45478,0.179,1785426944958305000,1785426944958305000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260B7D15D38A5-B6A6744C5AC,1,9.45478,9.45478,0.179,1785415786953819000,1785415786953819000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202684B7F66D641-FA911B578D4,1,9.454540000000001,9.454540000000001,0.002,1785428589957176000,1785428589957176000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262B118013749-CE04A98C145,1,9.454540000000001,9.454540000000001,0.002,1785428507953998000,1785428507953998000,1.0,yes
KXMVECROSSCATEGORY-S2026A94956CE5D3-2C2965CBC98,1,9.45453,9.45453,0.003,1785428536958373000,1785428536958373000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026AFDD28D8A0D-A59FDE79F8F,1,9.45392,9.45392,0.184,1785427915957202000,1785427915957202000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265F65536ECCE-42FB7B0FECC,1,9.45392,9.45392,0.184,1785424845952397000,1785424845952397000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026733E1DC11BF-99A2A7B940F,1,9.45392,9.45392,0.184,1785426275954331000,1785426275954331000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202630481F4021A-68CA804E74B,1,9.45392,9.45392,0.184,1785429890951641000,1785429890951641000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202613D6847B71D-9D4BD07A335,1,9.45392,9.45392,0.184,1785419659955866000,1785419659955866000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260D75385E677-7C902C57EF2,2,9.453619999999999,9.453619999999999,0.179,1785402327956256000,1785402391954348000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DA620B95D8C-28BDC186871,1,9.4536,9.4536,0.18,1785427459953459000,1785427459953459000,1.0,yes
KXMVECROSSCATEGORY-S2026BCA0BFC6209-658104A6FFF,1,9.4536,9.4536,0.18,1785422071953744000,1785422071953744000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265C8B7906D36-3132EA3B337,1,9.4536,9.4536,0.18,1785427060955260000,1785427060955260000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026A2128803EB0-673BAC7DCE2,1,9.4536,9.4536,0.18,1785402410957279000,1785402410957279000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F72E11F1467-EE71211F6A6,1,9.45357,9.45357,0.177,1785411051953388000,1785411051953388000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026AE9C8DEE0FE-8944BE0DFCF,1,9.45357,9.45357,0.177,1785411838956924000,1785411838956924000,1.0,yes
KXMVECROSSCATEGORY-S2026FA2FCE69645-8AC4F4149B7,1,9.45357,9.45357,0.177,1785419852952789000,1785419852952789000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265647A4D0111-5FC3532C32D,1,9.45357,9.45357,0.177,1785416954954638000,1785416954954638000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F194287D4E2-A561198CC90,1,9.45357,9.45357,0.177,1785426467956064000,1785426467956064000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262A15CA31E3A-89A6E39BE00,1,9.45308,9.45308,0.182,1785427864954440000,1785427864954440000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026FD3362765E9-1FA0029359A,1,9.45308,9.45308,0.182,1785424767954655000,1785424767954655000,1.0,yes
KXMVECROSSCATEGORY-S20264A5C8F929C0-BE1741A27F9,1,9.45308,9.45308,0.182,1785428367954200000,1785428367954200000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D920D6880D5-96C24C6A8D5,1,9.45308,9.45308,0.182,1785418613959567000,1785418613959567000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026163EEF274B9-FBDC59AAAED,1,9.45308,9.45308,0.182,1785420913957956000,1785420913957956000,1.0,yes
